Date,Gender,WeightClassMap,WeightClass,Location,Fighter,CurrentLoseStreak,CurrentWinStreak,Draws,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,LongestWinStreak,Losses,TotalRoundsFought,TotalTitleBouts,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage,Wins,Stance,HeightCms,ReachCms,WeightLbs,Age,Year,Win,Record,WinRate,WinRatePercentage,FinishRate,ExpPerAge,HeightReachRatio,WinsByDecision,DecisionRate,UFCFights
2013-02-16,MALE,Light,Lightweight,"London, England, United Kingdom",Paul Sass,1,0,0,2.75,0.368,2.25,0.25,0.25,3,1,4,0,0,0,0,0,3,0,3,Orthodox,182.88,185.42,155,24,2013,No,3-1-0,0.75,75.0%,1.0,0.16666666666666666,0.9863013698630138,0,0.0,4
2017-11-04,MALE,Medium,Middleweight,"New York City, New York, USA",Paulo Costa,0,2,0,32.5,0.605,0.0,0.0,0.0,2,0,3,0,0,0,0,2,0,0,2,Orthodox,185.42,182.88,185,26,2017,Yes,2-0-0,1.0,100.0%,1.0,0.11538461538461539,1.0138888888888888,0,0.0,7
2018-07-07,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Paulo Costa,0,3,0,38.0,0.583,0.0,0.0,0.0,3,0,5,0,0,0,0,3,0,0,3,Orthodox,185.42,182.88,185,27,2018,Yes,3-0-0,1.0,100.0%,1.0,0.18518518518518517,1.0138888888888888,0,0.0,7
2019-08-17,MALE,Medium,Middleweight,"Anaheim, California, USA",Paulo Costa,0,4,0,8.43,0.57,0.0,0.0,0.0,4,0,7,0,0,0,0,4,0,0,4,Orthodox,185.42,182.88,185,28,2019,Yes,4-0-0,1.0,100.0%,1.0,0.25,1.0138888888888888,0,0.0,7
2021-10-23,MALE,Heavy,Light Heavyweight,"Las Vegas, Nevada, USA",Paulo Costa,1,0,0,6.22,0.58,0.0,0.36,0.75,5,1,12,1,0,0,1,4,0,0,5,Orthodox,185.42,182.88,185,30,2021,No,5-1-0,0.8333333333333334,83.3%,0.8,0.4,1.0138888888888888,1,0.2,7
2022-08-20,MALE,Medium,Middleweight,"Salt Lake City, Utah, USA",Paulo Costa,2,0,0,6.22,0.58,0.0,0.36,0.75,5,2,17,1,0,0,1,4,0,0,5,Orthodox,185.42,182.88,185,31,2022,Yes,5-2-0,0.7142857142857143,71.4%,0.8,0.5483870967741935,1.0138888888888888,1,0.2,7
2024-02-17,MALE,Medium,Middleweight,"Anaheim, California, USA",Paulo Costa,0,1,0,6.22,0.58,0.0,0.36,0.75,5,2,20,1,0,0,2,4,0,0,6,Orthodox,185.42,182.88,185,32,2024,No,6-2-0,0.75,75.0%,0.6666666666666666,0.625,1.0138888888888888,2,0.3333333333333333,7
2010-10-23,MALE,Medium,Welterweight,"Anaheim, California, USA",Paulo Thiago,1,0,0,13.6,0.372,1.4,0.6,0.122,2,2,12,0,0,0,1,1,1,0,3,Orthodox,180.34,185.42,170,29,2010,No,3-2-0,0.6,60.0%,0.6666666666666666,0.41379310344827586,0.9726027397260275,1,0.3333333333333333,7
2011-08-27,MALE,Medium,Welterweight,"Rio de Janeiro, Brazil",Paulo Thiago,2,0,0,17.3333,0.402,1.8333,0.6667,0.157,2,3,15,0,0,0,1,1,1,0,3,Orthodox,180.34,185.42,170,30,2011,Yes,3-3-0,0.5,50.0%,0.6666666666666666,0.5,0.9726027397260275,1,0.3333333333333333,7
2012-11-10,MALE,Medium,Welterweight,"Macau, China",Paulo Thiago,1,0,0,15.375,0.335,1.5,1.25,0.243,2,4,19,0,0,0,2,1,1,0,4,Orthodox,180.34,185.42,170,31,2012,No,4-4-0,0.5,50.0%,0.5,0.6129032258064516,0.9726027397260275,2,0.5,7
2013-11-09,MALE,Medium,Welterweight,"Goiania, Goias, Brazil",Paulo Thiago,0,1,0,17.1,0.338,1.2,1.2,0.244,2,5,25,0,0,0,3,1,1,0,5,Orthodox,180.34,185.42,170,32,2013,No,5-5-0,0.5,50.0%,0.4,0.78125,0.9726027397260275,3,0.6,7
2014-09-13,MALE,Medium,Welterweight,"Brasilia, Distrito Federal, Brazil",Paulo Thiago,2,0,0,18.1667,0.345,1.0,1.1667,0.257,2,7,29,0,0,0,3,1,1,0,5,Orthodox,180.34,185.42,170,33,2014,No,5-7-0,0.4166666666666667,41.7%,0.4,0.8787878787878788,0.9726027397260275,3,0.6,7
2015-11-07,MALE,Light,Bantamweight,"Sao Paulo, Sao Paulo, Brazil",Pedro Munhoz,1,0,0,19.6667,0.627,1.0,0.6667,0.333,1,2,5,0,0,0,0,1,0,0,1,Orthodox,167.64,165.1,135,29,2015,No,1-2-0,0.3333333333333333,33.3%,1.0,0.1724137931034483,1.0153846153846153,0,0.0,15
2016-11-19,MALE,Light,Bantamweight,"Sao Paulo, Sao Paulo, Brazil",Pedro Munhoz,0,1,0,27.8,0.56,0.8,0.6,0.3,1,3,9,0,0,0,0,1,1,0,2,Orthodox,167.64,165.1,135,30,2016,Yes,2-3-0,0.4,40.0%,1.0,0.3,1.0153846153846153,0,0.0,15
2017-10-28,MALE,Light,Bantamweight,"Sao Paulo, Sao Paulo, Brazil",Pedro Munhoz,0,3,0,33.1429,0.511,0.8571,0.8571,0.257,3,3,14,0,0,0,1,1,2,0,4,Orthodox,167.64,165.1,135,31,2017,Yes,4-3-0,0.5714285714285714,57.1%,0.75,0.45161290322580644,1.0153846153846153,1,0.25,15
2018-11-30,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Pedro Munhoz,0,1,0,43.8,0.486,0.8,0.7,0.28,4,4,21,0,0,0,2,1,3,0,6,Orthodox,167.64,165.1,135,32,2018,Yes,6-4-0,0.6,60.0%,0.6666666666666666,0.65625,1.0153846153846153,2,0.3333333333333333,15
2019-06-08,MALE,Light,Bantamweight,"Chicago, Illinois, USA",Pedro Munhoz,0,3,0,41.5,0.499,0.6667,0.5833,0.233,4,4,23,0,0,0,2,3,3,0,8,Orthodox,167.64,165.1,135,32,2019,No,8-4-0,0.6666666666666666,66.7%,0.75,0.71875,1.0153846153846153,2,0.25,15
2021-12-11,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Pedro Munhoz,1,0,0,5.32,0.43,0.5,0.51,0.18,4,6,37,0,0,0,3,3,3,0,9,Orthodox,167.64,165.1,135,35,2021,No,9-6-0,0.6,60.0%,0.6666666666666666,1.0571428571428572,1.0153846153846153,3,0.3333333333333333,15
2023-08-19,MALE,Light,Bantamweight,"Boston, Massachusetts, USA",Pedro Munhoz,0,1,0,5.32,0.43,0.5,0.51,0.18,4,7,45,0,0,0,4,3,3,0,10,Orthodox,167.64,165.1,135,36,2023,No,10-7-0,0.5882352941176471,58.8%,0.6,1.25,1.0153846153846153,4,0.4,15
2024-03-09,MALE,Light,Bantamweight,"Miami, Florida, USA",Pedro Munhoz,1,0,0,5.32,0.43,0.5,0.51,0.18,4,8,48,0,0,0,4,3,3,0,10,Orthodox,167.64,165.1,135,37,2024,No,10-8-0,0.5555555555555556,55.6%,0.6,1.2972972972972974,1.0153846153846153,4,0.4,15
2010-11-13,MALE,Medium,Welterweight,"Oberhausen, North Rhine-Westphalia, Germany",Peter Sobotta,2,0,0,16.5,0.36,1.0,1.5,0.22,0,2,6,0,0,0,0,0,0,0,0,Southpaw,182.88,190.5,170,23,2010,No,0-2-0,0.0,0.0%,0.0,0.2608695652173913,0.96,0,0.0,7
2015-11-14,MALE,Medium,Welterweight,"Melbourne, Victoria, Australia",Peter Sobotta,0,2,0,24.0,0.38,0.6,1.6,0.408,2,3,13,0,0,0,1,0,1,0,2,Southpaw,182.88,190.5,170,28,2015,No,2-3-0,0.4,40.0%,0.5,0.4642857142857143,0.96,1,0.5,7
2016-09-03,MALE,Medium,Welterweight,"Hamburg, Hamburg, Germany",Peter Sobotta,1,0,0,20.3333,0.372,0.5,1.3333,0.34,2,4,14,0,0,0,1,0,1,0,2,Southpaw,182.88,190.5,170,29,2016,Yes,2-4-0,0.3333333333333333,33.3%,0.5,0.4827586206896552,0.96,1,0.5,7
2017-05-28,MALE,Medium,Welterweight,"Stockholm, Sweden",Peter Sobotta,0,1,0,22.8571,0.39,0.5714,1.5714,0.377,2,4,17,0,0,0,2,0,1,0,3,Southpaw,182.88,190.5,170,30,2017,Yes,3-4-0,0.42857142857142855,42.9%,0.3333333333333333,0.5666666666666667,0.96,2,0.6666666666666666,7
2018-03-17,MALE,Medium,Welterweight,"London, England, United Kingdom",Peter Sobotta,0,2,0,25.75,0.4,0.5,1.375,0.33,2,4,19,0,0,0,2,1,1,0,4,Southpaw,182.88,190.5,170,31,2018,No,4-4-0,0.5,50.0%,0.5,0.6129032258064516,0.96,2,0.5,7
2020-07-25,MALE,Medium,Welterweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Peter Sobotta,1,0,0,2.17,0.39,0.6,1.76,0.35,2,5,22,0,0,0,2,1,1,0,4,Southpaw,182.88,190.5,170,33,2020,No,4-5-0,0.4444444444444444,44.4%,0.5,0.6666666666666666,0.96,2,0.5,7
2018-12-29,MALE,Light,Bantamweight,"Los Angeles, California, USA",Petr Yan,0,2,0,62.5,0.525,0.0,0.0,0.0,2,0,4,0,0,0,1,1,0,0,2,Switch,170.18,170.18,135,25,2018,Yes,2-0-0,1.0,100.0%,0.5,0.16,1.0,1,0.5,10
2019-06-08,MALE,Light,Bantamweight,"Chicago, Illinois, USA",Petr Yan,0,4,0,70.25,0.55,0.25,1.25,0.288,4,0,9,0,0,0,2,2,0,0,4,Switch,170.18,170.18,135,26,2019,Yes,4-0-0,1.0,100.0%,0.5,0.34615384615384615,1.0,2,0.5,10
2020-07-11,MALE,Light,Bantamweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Petr Yan,0,6,0,5.65,0.46,0.2,1.73,0.53,6,0,15,0,0,0,3,3,0,0,6,Switch,170.18,170.18,135,27,2020,Yes,6-0-0,1.0,100.0%,0.5,0.5555555555555556,1.0,3,0.5,10
2021-10-30,MALE,Light,Bantamweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Petr Yan,1,0,0,5.14,0.53,0.1,1.73,0.51,7,1,24,3,0,0,3,4,0,0,7,Switch,170.18,170.18,135,28,2021,Yes,7-1-0,0.875,87.5%,0.5714285714285714,0.8571428571428571,1.0,3,0.42857142857142855,10
2022-10-22,MALE,Light,Bantamweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Petr Yan,1,0,0,5.14,0.53,0.1,1.73,0.51,7,2,34,4,0,0,4,4,0,0,8,Switch,170.18,170.18,135,29,2022,No,8-2-0,0.8,80.0%,0.5,1.1724137931034482,1.0,4,0.5,10
2023-03-11,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Petr Yan,2,0,0,5.14,0.53,0.1,1.73,0.51,7,3,37,4,0,0,4,4,0,0,8,Switch,170.18,170.18,135,30,2023,No,8-3-0,0.7272727272727273,72.7%,0.5,1.2333333333333334,1.0,4,0.5,10
2024-11-23,MALE,Light,Bantamweight,"Macau, China",Petr Yan,0,1,0,5.11,0.54,0.1,1.61,0.49,7,4,45,4,0,0,5,4,0,0,9,Switch,170.18,170.18,135,31,2024,Yes,9-4-0,0.6923076923076923,69.2%,0.4444444444444444,1.4516129032258065,1.0,5,0.5555555555555556,10
2010-11-20,MALE,Heavy,Light Heavyweight,"Auburn Hills, Michigan, USA",Phil Davis,0,3,0,40.3333,0.623,0.6667,2.3333,0.567,3,0,7,0,0,0,2,0,1,0,3,Orthodox,187.96,200.66,205,26,2010,Yes,3-0-0,1.0,100.0%,0.3333333333333333,0.2692307692307692,0.9367088607594938,2,0.6666666666666666,11
2011-03-26,MALE,Heavy,Light Heavyweight,"Seattle, Washington, USA",Phil Davis,0,4,0,38.5,0.578,1.0,2.25,0.675,4,0,9,0,0,0,2,0,2,0,4,Orthodox,187.96,200.66,205,26,2011,Yes,4-0-0,1.0,100.0%,0.5,0.34615384615384615,0.9367088607594938,2,0.5,11
2012-10-13,MALE,Heavy,Light Heavyweight,"Rio de Janeiro, Brazil",Phil Davis,2,0,0,35.8571,0.471,0.5714,2.1429,0.469,5,2,18,0,0,0,3,0,2,0,5,Orthodox,187.96,200.66,205,28,2012,Yes,5-2-0,0.7142857142857143,71.4%,0.4,0.6428571428571429,0.9367088607594938,3,0.6,11
2013-08-03,MALE,Heavy,Light Heavyweight,"Rio de Janeiro, Brazil",Phil Davis,0,2,0,39.8889,0.464,0.6667,2.2222,0.457,5,2,23,0,0,0,4,0,3,0,7,Orthodox,187.96,200.66,205,28,2013,Yes,7-2-0,0.7777777777777778,77.8%,0.42857142857142855,0.8214285714285714,0.9367088607594938,4,0.5714285714285714,11
2014-10-25,MALE,Heavy,Light Heavyweight,"Rio de Janeiro, Brazil",Phil Davis,1,0,0,36.4545,0.415,0.5455,2.0,0.392,5,3,29,0,0,0,5,0,3,0,8,Orthodox,187.96,200.66,205,30,2014,Yes,8-3-0,0.7272727272727273,72.7%,0.375,0.9666666666666667,0.9367088607594938,5,0.625,11
2015-01-24,MALE,Heavy,Light Heavyweight,"Stockholm, Sweden",Phil Davis,0,1,0,37.5,0.408,0.5,2.5833,0.401,5,3,32,0,0,0,6,0,3,0,9,Orthodox,187.96,200.66,205,30,2015,No,9-3-0,0.75,75.0%,0.3333333333333333,1.0666666666666667,0.9367088607594938,6,0.6666666666666666,11
2021-11-06,MALE,Medium,Middleweight,"New York City, New York, USA",Phil Hawes,0,4,0,5.33,0.59,0.2,2.11,0.34,4,1,10,0,1,0,1,2,0,0,4,Orthodox,182.88,195.58,185,32,2021,No,4-1-0,0.8,80.0%,0.5,0.3125,0.9350649350649349,2,0.5,5
2022-10-29,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Phil Hawes,0,1,0,5.33,0.59,0.2,2.11,0.34,4,2,13,0,1,0,1,3,0,0,5,Orthodox,182.88,195.58,185,33,2022,No,5-2-0,0.7142857142857143,71.4%,0.6,0.3939393939393939,0.9350649350649349,2,0.4,5
2023-05-06,MALE,Medium,Middleweight,"Newark, New Jersey, USA",Phil Hawes,1,0,0,5.33,0.59,0.2,2.11,0.34,4,3,14,0,1,0,1,3,0,0,5,Orthodox,182.88,195.58,185,34,2023,No,5-3-0,0.625,62.5%,0.6,0.4117647058823529,0.9350649350649349,2,0.4,5
2024-01-13,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Phil Hawes,2,0,0,5.33,0.59,0.2,2.11,0.34,4,4,15,0,1,0,1,3,0,0,5,Orthodox,182.88,195.58,185,35,2024,No,5-4-0,0.5555555555555556,55.6%,0.6,0.42857142857142855,0.9350649350649349,2,0.4,5
2012-12-29,MALE,Heavy,Heavyweight,"Las Vegas, Nevada, USA",Philip De Fries,0,1,0,18.6667,0.477,0.3333,1.6667,0.31,1,1,6,0,0,0,1,0,1,0,2,Orthodox,195.58,208.28,250,26,2012,No,2-1-0,0.6666666666666666,66.7%,0.5,0.23076923076923078,0.9390243902439025,1,0.5,4
2013-04-06,MALE,Heavy,Heavyweight,"Stockholm, Sweden",Philip De Fries,1,0,0,15.75,0.49,0.25,1.5,0.483,1,2,7,0,0,0,1,0,1,0,2,Orthodox,195.58,208.28,250,26,2013,No,2-2-0,0.5,50.0%,0.5,0.2692307692307692,0.9390243902439025,1,0.5,4
2020-06-27,MALE,Heavy,Heavyweight,"Las Vegas, Nevada, USA",Philipe Lins,1,0,0,2.73,0.41,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,187.96,198.12,240,34,2020,No,0-1-0,0.0,0.0%,0.0,0.08823529411764706,0.9487179487179488,0,0.0,6
2022-04-23,MALE,Heavy,Light Heavyweight,"Las Vegas, Nevada, USA",Philipe Lins,2,0,0,3.8,0.49,0.0,1.65,0.33,0,2,4,0,0,0,0,0,0,0,0,Orthodox,187.96,198.12,205,36,2022,Yes,0-2-0,0.0,0.0%,0.0,0.1111111111111111,0.9487179487179488,0,0.0,6
2023-06-03,MALE,Heavy,Light Heavyweight,"Las Vegas, Nevada, USA",Philipe Lins,0,2,0,3.8,0.49,0.0,1.65,0.33,2,2,8,0,0,0,1,1,0,0,2,Orthodox,187.96,198.12,205,37,2023,Yes,2-2-0,0.5,50.0%,0.5,0.21621621621621623,0.9487179487179488,1,0.5,6
2024-03-09,MALE,Heavy,Light Heavyweight,"Miami, Florida, USA",Philipe Lins,0,3,0,3.8,0.49,0.0,1.65,0.33,3,2,11,0,0,0,2,1,0,0,3,Orthodox,187.96,198.12,205,38,2024,Yes,3-2-0,0.6,60.0%,0.3333333333333333,0.2894736842105263,0.9487179487179488,2,0.6666666666666666,6
2015-12-10,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Phillipe Nover,0,1,0,13.5,0.38,1.0,1.5,0.125,1,3,10,1,0,1,0,0,0,0,1,Orthodox,175.26,182.88,145,31,2015,No,1-3-0,0.25,25.0%,0.0,0.3225806451612903,0.9583333333333333,1,1.0,4
2016-09-24,MALE,Light,Featherweight,"Brasilia, Distrito Federal, Brazil",Phillipe Nover,1,0,0,14.8,0.354,0.8,1.2,0.1,1,4,13,1,0,1,0,0,0,0,1,Orthodox,175.26,182.88,145,32,2016,No,1-4-0,0.2,20.0%,0.0,0.40625,0.9583333333333333,1,1.0,4
2017-02-11,MALE,Light,Featherweight,"Brooklyn, New York, USA",Phillipe Nover,2,0,0,18.8333,0.34,0.6667,1.0,0.083,1,5,16,1,0,1,0,0,0,0,1,Orthodox,175.26,182.88,145,33,2017,No,1-5-0,0.16666666666666666,16.7%,0.0,0.48484848484848486,0.9583333333333333,1,1.0,4
2022-10-15,FEMALE,Women,Women's Strawweight,"Las Vegas, Nevada, USA",Piera Rodriguez,0,2,0,3.64,0.47,0.0,3.11,0.41,2,0,6,0,0,0,2,0,0,0,2,Orthodox,160.02,160.02,115,29,2022,Yes,2-0-0,1.0,100.0%,0.0,0.20689655172413793,1.0,2,1.0,4
2023-04-15,FEMALE,Women,Women's Strawweight,"Kansas City, Missouri, USA",Piera Rodriguez,0,3,0,3.64,0.47,0.0,3.11,0.41,3,0,9,0,0,0,3,0,0,0,3,Orthodox,160.02,160.02,115,30,2023,No,3-0-0,1.0,100.0%,0.0,0.3,1.0,3,1.0,4
2024-12-14,FEMALE,Women,Women's Strawweight,"Tampa, Florida, USA",Piera Rodriguez,2,0,0,3.64,0.47,0.0,3.11,0.41,3,2,13,0,0,0,3,0,0,0,3,Orthodox,160.02,160.02,115,32,2024,Yes,3-2-0,0.6,60.0%,0.0,0.40625,1.0,3,1.0,4
2013-10-26,MALE,Light,Lightweight,"Manchester, England, United Kingdom",Piotr Hallmann,0,1,0,42.0,0.48,1.0,2.0,1.0,1,0,2,0,0,0,0,0,1,0,1,Orthodox,175.26,180.34,155,26,2013,No,1-0-0,1.0,100.0%,1.0,0.07692307692307693,0.9718309859154929,0,0.0,4
2014-09-13,MALE,Light,Lightweight,"Brasilia, Distrito Federal, Brazil",Piotr Hallmann,0,1,0,54.6667,0.447,0.6667,3.0,0.563,1,1,8,0,0,0,0,0,2,0,2,Orthodox,175.26,180.34,155,27,2014,No,2-1-0,0.6666666666666666,66.7%,1.0,0.2962962962962963,0.9718309859154929,0,0.0,4
2015-11-07,MALE,Light,Lightweight,"Sao Paulo, Sao Paulo, Brazil",Piotr Hallmann,2,0,0,49.0,0.472,0.4,2.2,0.47,1,3,13,0,0,0,0,0,2,0,2,Orthodox,175.26,180.34,155,28,2015,No,2-3-0,0.4,40.0%,1.0,0.4642857142857143,0.9718309859154929,0,0.0,4
2018-11-17,FEMALE,Women,Women's Strawweight,"Buenos Aires, Buenos Aires, Argentina",Poliana Botelho,0,2,0,38.0,0.66,0.0,0.5,0.5,2,0,4,0,0,0,1,1,0,0,2,Orthodox,172.72,170.18,115,29,2018,No,2-0-0,1.0,100.0%,0.5,0.13793103448275862,1.0149253731343284,1,0.5,4
2019-04-13,FEMALE,Women,Women's Flyweight,"Atlanta, Georgia, USA",Poliana Botelho,1,0,0,27.3333,0.54,0.0,0.3333,0.333,2,1,5,0,0,0,1,1,0,0,2,Orthodox,172.72,170.18,115,30,2019,Yes,2-1-0,0.6666666666666666,66.7%,0.5,0.16666666666666666,1.0149253731343284,1,0.5,4
2022-06-04,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Poliana Botelho,2,0,0,2.9,0.58,0.0,0.85,0.57,2,3,14,0,0,0,2,1,0,0,3,Orthodox,172.72,170.18,125,33,2022,No,3-3-0,0.5,50.0%,0.3333333333333333,0.42424242424242425,1.0149253731343284,2,0.6666666666666666,4
2018-08-04,FEMALE,Women,Women's Strawweight,"Los Angeles, California, USA",Polyana Viana,0,1,0,12.0,0.66,3.0,1.0,0.5,1,0,1,0,0,0,0,0,1,0,1,Orthodox,165.1,170.18,115,26,2018,No,1-0-0,1.0,100.0%,1.0,0.038461538461538464,0.9701492537313432,0,0.0,8
2019-08-10,FEMALE,Women,Women's Flyweight,"Montevideo, Uruguay",Polyana Viana,2,0,0,3.89,0.41,1.3,1.29,0.37,1,2,7,0,0,0,0,0,1,0,1,Orthodox,165.1,170.18,115,27,2019,No,1-2-0,0.3333333333333333,33.3%,1.0,0.25925925925925924,0.9701492537313432,0,0.0,8
2020-08-29,FEMALE,Women,Women's Strawweight,"Las Vegas, Nevada, USA",Polyana Viana,3,0,0,3.89,0.41,1.3,1.29,0.37,1,3,8,0,0,0,0,0,1,0,1,Orthodox,165.1,170.18,115,28,2020,Yes,1-3-0,0.25,25.0%,1.0,0.2857142857142857,0.9701492537313432,0,0.0,8
2022-11-05,FEMALE,Women,Women's Strawweight,"Las Vegas, Nevada, USA",Polyana Viana,1,0,0,2.99,0.4,1.9,0.82,0.33,2,4,13,0,0,0,0,0,3,0,3,Orthodox,165.1,170.18,115,30,2022,Yes,3-4-0,0.42857142857142855,42.9%,1.0,0.43333333333333335,0.9701492537313432,0,0.0,8
2023-08-12,FEMALE,Women,Women's Strawweight,"Las Vegas, Nevada, USA",Polyana Viana,0,1,0,2.99,0.4,1.9,0.82,0.33,2,4,14,0,0,0,0,1,3,0,4,Orthodox,165.1,170.18,115,31,2023,No,4-4-0,0.5,50.0%,1.0,0.45161290322580644,0.9701492537313432,0,0.0,8
2024-01-20,FEMALE,Women,Women's Strawweight,"Toronto, Ontario, Canada",Polyana Viana,1,0,0,2.99,0.4,1.9,0.82,0.33,2,5,16,0,0,0,0,1,3,0,4,Orthodox,165.1,170.18,115,31,2024,No,4-5-0,0.4444444444444444,44.4%,1.0,0.5161290322580645,0.9701492537313432,0,0.0,8
2021-07-17,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Preston Parsons,0,0,0,6.08,0.53,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,180.34,170,26,2021,No,0-0-0,,nan%,0.0,0.0,1.0,0,0.0,4
2022-04-23,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Preston Parsons,1,0,0,3.5,0.51,2.4,3.53,0.36,0,1,1,0,0,0,0,0,0,0,0,Orthodox,180.34,180.34,170,26,2022,Yes,0-1-0,0.0,0.0%,0.0,0.038461538461538464,1.0,0,0.0,4
2023-03-25,MALE,Medium,Welterweight,"San Antonio, Texas, USA",Preston Parsons,0,1,0,3.5,0.51,2.4,3.53,0.36,1,1,4,0,0,0,1,0,0,0,1,Orthodox,180.34,180.34,170,27,2023,No,1-1-0,0.5,50.0%,0.0,0.14814814814814814,1.0,1,1.0,4
2024-01-13,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Preston Parsons,1,0,0,3.5,0.51,2.4,3.53,0.36,1,2,7,0,0,0,1,0,0,0,1,Orthodox,180.34,180.34,170,28,2024,Yes,1-2-0,0.3333333333333333,33.3%,0.0,0.25,1.0,1,1.0,4
2019-03-16,FEMALE,Women,Women's Flyweight,"London, England, United Kingdom",Priscila Cachoeira,1,0,0,2.0,0.16,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,170.18,165.1,125,30,2019,No,0-1-0,0.0,0.0%,0.0,0.06666666666666667,1.0307692307692309,0,0.0,6
2020-02-22,FEMALE,Women,Women's Flyweight,"Auckland, New Zealand",Priscila Cachoeira,3,0,0,3.7,0.36,0.0,0.0,0.0,0,3,8,0,0,0,0,0,0,0,0,Orthodox,170.18,165.1,125,31,2020,Yes,0-3-0,0.0,0.0%,0.0,0.25806451612903225,1.0307692307692309,0,0.0,6
2021-12-11,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Priscila Cachoeira,0,2,0,3.76,0.44,0.0,0.15,0.33,2,3,11,0,0,0,0,2,0,0,2,Orthodox,170.18,165.1,125,33,2021,No,2-3-0,0.4,40.0%,1.0,0.3333333333333333,1.0307692307692309,0,0.0,6
2022-08-13,FEMALE,Women,Women's Bantamweight,"San Diego, California, USA",Priscila Cachoeira,0,1,0,3.76,0.44,0.0,0.15,0.33,2,4,15,0,0,0,1,2,0,0,3,Orthodox,170.18,165.1,125,33,2022,Yes,3-4-0,0.42857142857142855,42.9%,0.6666666666666666,0.45454545454545453,1.0307692307692309,1,0.3333333333333333,6
2024-01-20,FEMALE,Women,Women's Bantamweight,"Toronto, Ontario, Canada",Priscila Cachoeira,1,0,0,3.76,0.44,0.0,0.15,0.33,2,5,19,0,0,0,1,3,0,0,4,Orthodox,170.18,165.1,125,35,2024,No,4-5-0,0.4444444444444444,44.4%,0.75,0.5428571428571428,1.0307692307692309,1,0.25,6
2021-07-24,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Punahele Soriano,0,3,0,4.44,0.43,0.0,1.58,0.66,3,0,5,0,0,0,1,2,0,0,3,Southpaw,180.34,182.88,185,28,2021,No,3-0-0,1.0,100.0%,0.6666666666666666,0.17857142857142858,0.9861111111111112,1,0.3333333333333333,6
2022-07-16,MALE,Medium,Middleweight,"Elmont, New York, USA",Punahele Soriano,2,0,0,4.89,0.53,0.0,1.48,0.56,3,2,11,0,0,0,1,2,0,0,3,Southpaw,180.34,182.88,170,29,2022,Yes,3-2-0,0.6,60.0%,0.6666666666666666,0.3793103448275862,0.9861111111111112,1,0.3333333333333333,6
2023-12-02,MALE,Medium,Middleweight,"Austin, Texas, USA",Punahele Soriano,1,0,0,4.89,0.53,0.0,1.48,0.56,3,3,15,0,0,0,1,3,0,0,4,Southpaw,180.34,182.88,170,31,2023,No,4-3-0,0.5714285714285714,57.1%,0.75,0.4838709677419355,0.9861111111111112,1,0.25,6
2024-06-08,MALE,Medium,Welterweight,"Louisville, Kentucky, USA",Punahele Soriano,2,0,0,4.89,0.53,0.0,1.48,0.56,3,4,17,0,0,0,1,3,0,0,4,Southpaw,180.34,182.88,170,31,2024,Yes,4-4-0,0.5,50.0%,0.75,0.5483870967741935,0.9861111111111112,1,0.25,6
2021-11-20,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Rafa Garcia,2,0,0,4.19,0.42,0.3,3.61,0.44,0,2,6,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,155,27,2021,Yes,0-2-0,0.0,0.0%,0.0,0.2222222222222222,0.9571428571428571,0,0.0,7
2022-12-17,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Rafa Garcia,1,0,0,4.19,0.42,0.3,3.61,0.44,2,3,14,0,0,0,1,0,1,0,2,Orthodox,170.18,177.8,155,28,2022,Yes,2-3-0,0.4,40.0%,0.5,0.5,0.9571428571428571,1,0.5,7
