NumberOfRounds,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,label,Gender_MALE,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_OpenStance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,RedStance_OpenStance,BetterRank_Red,BetterRank_Blue,BetterRank_neither,FinishRate,WinRatio,ExpPerYear,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate
3,0,0,-1,-1,0,-1,0,-1,0,-5.08,-2.54,3,1,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.5,-0.02188940092165899,1.0138888888888888,-0.01388888888888884,0,0.0
3,1,0,-1,-2,2,-10,-1,0,-1,-5.08,-15.24,-8,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.4,-0.4117647058823529,1.082191780821918,0.04959250910351998,-1,-0.5
3,-1,-1,-1,-1,0,-2,-1,0,-1,5.08,5.08,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.5,-0.07977207977207978,0.9718309859154929,0.0004082465809348568,0,0.0
3,-1,-1,0,0,-1,2,-1,0,0,7.62,12.7,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.5,0.09230769230769231,0.9358974358974358,-0.02476290832455219,0,0.0
5,0,1,1,-3,-1,-10,-1,-2,0,0.0,0.0,-2,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-0.1515151515151516,-0.3218954248366013,1.0,0.0,-1,0.0
3,0,0,-3,1,-2,0,-3,3,-1,5.08,5.08,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0.13888888888888884,-0.08441558441558439,0.0904977375565611,0.9746835443037976,0.0003287851389118801,-1,-0.1388888888888889
3,0,1,1,1,0,1,0,0,1,2.54,2.54,13,1,1,0,0,1,0,1,0,0,0,0,0,1,1.0,1.0,0.041666666666666664,0.9864864864864864,0.0,0,0.0
3,1,3,-1,-6,5,-37,-4,1,-6,-5.08,2.54,10,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.3333333333333333,0.3571428571428571,-0.92992992992993,0.9852941176470589,-0.04389815627743621,-1,0.3333333333333333
3,0,1,-1,-2,2,-7,0,0,-1,12.7,7.62,-6,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.06666666666666671,0.125,-0.37500000000000006,0.9538461538461538,0.03151364764267983,-1,0.06666666666666665
3,1,0,2,2,3,-5,1,0,0,-2.54,-5.08,-3,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.6666666666666667,0.43333333333333335,-0.203030303030303,1.03125,0.015625,2,0.6666666666666666
3,0,0,-1,-4,2,-20,0,1,1,0.0,-2.54,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.625,0.0,-0.7142857142857144,1.0136986301369864,0.013513513513513598,-6,-0.625
3,0,-1,-4,-10,6,-44,0,-1,-1,12.7,17.78,2,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.2,-0.625,-1.375,0.9066666666666666,-0.026666666666666727,-8,-0.8
3,0,-1,-1,-2,4,-13,0,0,-1,15.24,10.16,1,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.5,-0.3333333333333333,-0.48148148148148145,0.9459459459459459,0.028571428571428692,-1,-0.5
3,-1,0,0,0,1,8,0,0,-2,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,0.05357142857142855,0.27586206896551724,1.0,0.0,2,0.6666666666666667
5,1,0,-3,-8,3,-19,-4,-5,-1,0.0,2.54,-1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.04761904761904767,-0.033333333333333326,-0.5263157894736843,0.9871794871794872,-0.012487512487512453,-2,-0.047619047619047616
3,2,1,-5,-6,2,-17,-2,-3,-2,-7.62,-2.54,-4,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.25,-0.16666666666666663,-0.6280041797283176,1.0128205128205128,-0.025965595585848766,-1,0.25
3,1,3,-2,-8,3,-31,-1,0,0,-10.16,-2.54,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.49230769230769234,-0.007936507936507908,-0.9393939393939394,1.0136986301369864,-0.041095890410958735,-8,-0.4923076923076923
3,0,-1,-1,-1,-1,-2,0,1,0,7.62,12.7,-1,0,1,0,0,1,0,0,1,0,0,0,0,1,0.5,-0.25,-0.07196969696969696,0.9295774647887323,-0.028169014084507116,-2,-0.5
3,0,0,0,0,0,0,0,0,0,-5.08,0.0,-8,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,-0.02739726027397249,0,0.0
3,-1,0,-1,-1,2,-5,0,0,-1,-2.54,-2.54,-2,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.5,0.0,-0.19243604004449388,1.0135135135135134,-0.000540540540540535,0,0.5
3,0,-1,-1,-1,1,-4,0,0,0,-10.16,-7.62,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,-0.5,-0.13793103448275862,1.046875,-0.014925373134328401,-1,-1.0
3,0,0,0,0,-1,2,0,-1,2,2.54,-10.16,-8,0,1,1,0,0,0,0,1,0,0,0,0,1,0.5,-0.16666666666666663,-0.020833333333333315,1.0579710144927537,0.06690490371252744,-1,-0.5
3,0,-1,-1,-2,2,-8,0,-2,0,-5.08,5.08,0,1,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,-0.5,-0.2857142857142857,0.974025974025974,-0.051948051948052076,0,0.0
3,-1,-2,-1,-2,-2,0,0,-2,1,2.54,-2.54,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.06666666666666671,-0.28571428571428575,-0.020689655172413834,1.0138888888888888,0.026826484018264707,-1,0.06666666666666665
5,-1,-5,0,-10,1,-24,2,4,-8,2.54,7.62,6,0,1,1,0,0,0,0,1,0,0,1,0,0,0.18487394957983194,-0.15579710144927528,-0.44901315789473695,0.96,-0.027222222222222148,-6,-0.18487394957983194
3,3,1,-1,4,-2,6,-3,-2,6,0.0,5.08,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0.0888888888888888,0.0444444444444444,0.3183023872679045,0.9729729729729729,-0.026276276276276378,0,-0.0888888888888889
3,1,2,-1,-1,0,-7,0,-1,0,5.08,-2.54,-5,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.16666666666666663,-0.08333333333333337,-0.3771043771043771,1.015625,0.04663461538461533,0,0.16666666666666669
3,0,0,4,2,0,13,0,-2,-1,-5.08,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.32307692307692315,0.0331262939958592,0.40625,1.0,-0.028169014084507116,5,0.3230769230769231
3,-3,-1,-2,-3,-2,2,0,-3,-1,-7.62,5.08,-5,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.0,-0.40476190476190477,0.0047619047619048005,0.974025974025974,-0.06458874458874464,1,1.0
3,-1,-1,-1,-1,-1,0,-1,0,0,0.0,0.0,-2,1,1,1,0,0,0,0,0,1,0,0,0,1,0.0,-1.0,-0.007662835249042141,1.0,0.0,-1,-1.0
3,0,0,-1,-1,1,-5,0,-1,0,-2.54,5.08,7,1,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,-0.3333333333333333,-0.12703962703962704,0.9729729729729729,-0.040915915915915924,0,0.0
3,2,0,-1,-1,3,-9,0,0,0,0.0,15.24,-3,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.25,-0.3103448275862069,0.922077922077922,-0.07901957197731857,-1,-1.0
3,0,0,-3,-3,0,-9,-1,0,0,0.0,2.54,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.6,-0.29540229885057473,0.9861111111111112,-0.013693270735524177,-3,-1.0
3,0,0,0,0,0,0,0,0,0,0.0,-5.08,-11,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.028985507246377,0.02898550724637694,0,0.0
5,-1,-2,2,-7,7,-39,0,4,-9,-7.62,-5.08,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0.0714285714285714,0.23863636363636365,-1.2131336405529956,1.027027027027027,-0.014935988620199292,-2,-0.07142857142857142
3,0,1,2,-4,3,-8,0,-6,3,0.0,-5.08,-4,0,1,1,0,0,0,1,0,0,0,1,0,0,0.04166666666666663,0.09411764705882353,-0.32638888888888884,1.0263157894736843,0.02496626180836703,-1,-0.04166666666666666
3,0,-1,2,5,2,-6,1,4,3,10.16,5.08,-2,1,1,1,0,0,0,0,1,0,0,1,0,0,0.3137254901960785,0.1428571428571429,-0.2776148582600195,0.9726027397260275,0.028169014084507116,-2,-0.31372549019607837
3,1,0,-2,-3,2,-11,0,-3,0,-12.7,-15.24,7,1,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.6,-0.3548387096774194,1.0845070422535212,0.01188951893177248,0,0.0
3,0,-1,-4,-7,4,-26,0,-3,-1,-5.08,-7.62,5,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5714285714285714,-0.6363636363636364,-0.8125,1.0416666666666667,0.013333333333333308,-3,-0.42857142857142855
3,0,-3,1,4,-4,25,0,-2,0,-2.54,7.62,-7,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.625,-0.33333333333333337,0.7112499999999999,0.9558823529411764,-0.060859728506787336,6,0.625
3,0,-1,-1,-3,0,-6,0,0,-2,-2.54,-5.08,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.5,-0.3333333333333333,-0.2555555555555556,1.0307692307692309,0.01538461538461533,-1,0.5
3,2,0,0,0,2,-6,-1,0,0,2.54,17.78,7,0,1,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-0.2,0.9027777777777778,-0.08931623931623922,0,0.0
3,0,0,0,-1,0,-5,0,1,0,7.62,10.16,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1.0,-0.16666666666666669,-0.14571746384872078,0.9402985074626866,-0.015873015873015817,-2,-1.0
3,0,-2,-5,-7,-2,-17,0,-2,-1,-10.16,-20.32,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.04545454545454547,-0.3412698412698413,-0.5862068965517242,1.1111111111111112,0.04861111111111116,-4,-0.045454545454545414
3,0,-1,-3,-4,1,-11,0,-1,-2,0.0,10.16,-2,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.75,-0.8,-0.39285714285714285,0.9473684210526316,-0.05190058479532167,-1,-0.25
3,1,0,0,0,1,-2,0,0,0,-7.62,-7.62,10,1,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.0625,1.0405405405405406,-0.0010530010530011014,0,0.0
5,0,-2,-2,3,-7,25,-1,-1,2,-2.54,5.08,-5,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0357142857142857,-0.5,0.8074534161490684,0.9726027397260275,-0.041095890410958735,2,-0.0357142857142857
3,-2,-1,-4,-4,0,-14,0,1,-1,2.54,10.16,-3,0,1,1,0,0,0,1,0,0,0,1,0,0,0.375,-0.1558441558441559,-0.521551724137931,0.9428571428571427,-0.04285714285714293,-4,-0.375
3,2,3,-1,-1,-2,1,-1,0,-3,2.54,-5.08,5,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.26666666666666666,-0.10416666666666663,0.2322515212981746,1.0263157894736843,0.03778677462888003,2,0.2666666666666666
3,0,0,0,0,1,-1,0,-2,1,0.0,5.08,-3,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.25,0.13333333333333341,-0.06681034482758619,0.9733333333333333,-0.02630136986301379,1,0.25
3,0,-1,-1,-3,3,-14,0,0,0,-10.16,-15.24,13,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.5,-0.4,1.0869565217391306,0.02898550724637694,-3,-1.0
3,0,-1,-1,-2,1,-7,0,0,-1,-17.78,-17.78,-2,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.5,-0.6666666666666666,-0.2916666666666667,1.1166666666666667,0.0,-1,-0.5
3,0,0,-2,-5,2,-20,-1,1,-2,-2.54,-2.54,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666667,-0.26666666666666666,-0.6209677419354839,1.0135135135135134,-0.0007207207207207134,-4,-0.6666666666666666
3,0,0,-1,-1,1,-6,0,0,0,0.0,2.54,-4,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.3333333333333333,-0.24615384615384614,0.9871794871794872,-0.012487512487512453,-1,-1.0
3,0,-1,-1,-1,0,-2,0,-1,0,7.62,5.08,-10,0,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,-1.0,-0.07407407407407407,0.9733333333333333,0.014794520547945167,0,0.0
3,-1,-1,-1,-1,0,-2,1,-1,0,7.62,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,-0.5,-0.08000000000000002,1.0,0.04347826086956519,0,0.0
3,-1,-1,-4,-4,1,-15,0,-4,1,-2.54,-2.54,-6,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.23809523809523808,-0.09999999999999998,-0.537828947368421,1.0144927536231885,-0.0004140786749480263,-1,0.23809523809523808
3,0,0,0,0,0,0,0,0,0,0.0,5.08,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.9750000000000001,-0.024358974358974272,0,0.0
5,0,-3,-3,-7,2,-34,-4,-2,0,-5.08,0.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0.30000000000000004,-0.0357142857142857,-1.0,1.0,-0.027027027027027084,-5,-0.3
3,0,-1,-1,-1,1,-6,-1,0,-2,-5.08,-2.54,-6,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.6666666666666666,0.25,-0.3,1.015625,-0.015625,1,0.6666666666666667
3,-1,0,-1,-4,1,-14,0,-4,-1,-7.62,-10.16,4,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.17948717948717952,-0.05654761904761907,-0.2709677419354837,1.056338028169014,0.01183098591549292,1,0.17948717948717946
3,2,1,1,1,4,-7,0,-1,1,0.0,0.0,8,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.15000000000000002,0.3142857142857143,-0.079185520361991,1.0,0.0,1,0.15000000000000002
3,1,2,1,1,2,-1,0,1,0,-5.08,-7.62,-10,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.6666666666666667,-0.08119658119658121,1.0461538461538462,0.013348416289592935,0,0.0
3,0,-3,-1,5,-6,29,1,1,1,-5.08,0.0,-11,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.30000000000000004,-0.15873015873015872,0.6976190476190476,1.0,-0.025974025974026094,3,0.3
3,-1,0,0,-5,5,-22,-1,-4,1,7.62,12.7,0,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.12121212121212122,0.04999999999999993,-0.7096774193548389,0.9324324324324323,-0.02604778691735221,-2,0.12121212121212122
3,0,0,-1,-2,2,-9,0,-1,0,-10.16,-2.54,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.4,-0.25,1.0133333333333332,-0.039824561403508985,-1,-0.5
3,0,-1,-2,-4,2,-16,0,0,-1,-5.08,-2.54,1,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.25,-0.6666666666666666,-0.5161290322580645,1.015625,-0.01586538461538478,-3,-0.75
3,0,0,0,0,0,2,0,0,0,-2.54,-7.62,-6,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.05677419354838709,1.0441176470588236,0.02941176470588247,0,0.0
5,0,0,-2,-2,0,-7,-2,-1,0,-7.62,-7.62,6,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.3333333333333333,-0.25,-0.1680672268907563,1.0454545454545454,-0.0006587615283267789,-1,0.33333333333333337
3,-2,-1,-3,-10,1,-22,2,-5,0,-5.08,-5.08,-4,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.45454545454545453,-0.4833333333333333,-0.7843137254901962,1.0273972602739727,-0.0014611872146118587,-5,0.4545454545454546
3,0,-2,-2,-2,0,-4,0,-2,0,-12.7,-25.4,-7,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-1.0,-0.13793103448275862,1.1369863013698631,0.05694008912361792,0,0.0
3,1,1,0,0,-1,3,0,0,0,0.0,0.0,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.16666666666666669,0.15870967741935485,1.0,0.0,0,0.0
3,-1,0,-1,0,-4,7,1,2,0,2.54,7.62,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0.6666666666666666,-0.375,0.25089285714285714,0.9565217391304347,-0.02898550724637672,-2,-0.6666666666666667
3,0,1,-2,-6,1,-23,1,-1,2,-7.62,5.08,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0.55,-0.1428571428571429,-0.6831896551724138,0.9726027397260275,-0.06810727377966419,-7,-0.55
3,0,0,0,0,-2,5,-1,1,-1,7.62,-5.08,-3,0,1,0,1,0,0,0,0,1,0,0,0,1,0.0,-0.5,0.1400862068965517,1.027027027027027,0.06614509246088174,0,0.0
3,0,-1,-2,-3,2,-15,0,0,0,7.62,10.16,8,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.6,-0.4411764705882353,0.943661971830986,-0.013243640950178603,-3,-1.0
3,1,1,-2,-1,0,-4,0,0,0,-2.54,-12.7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.33333333333333337,-0.09999999999999998,-0.14285714285714285,1.0704225352112675,0.051704966641957006,-1,-0.3333333333333333
3,1,0,-1,-1,1,-4,0,0,0,2.54,0.0,5,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.3333333333333333,-0.1163793103448276,1.0,0.014084507042253613,-1,-1.0
3,1,0,0,0,1,-2,0,0,0,0.0,0.0,-11,0,1,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,-0.09090909090909091,1.0,0.0,0,0.0
5,0,3,0,2,0,5,-1,2,-1,-15.24,-7.62,-1,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.04166666666666663,0.050000000000000044,0.1646153846153846,1.0447761194029852,-0.04541577825159904,1,0.041666666666666685
3,0,-7,-7,-10,1,-21,-1,-3,-4,-5.08,-12.7,8,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.7,-0.9090909090909091,-0.65625,1.0704225352112675,0.03762045959970339,-3,-0.3
3,2,0,-1,-6,8,-33,0,-2,1,7.62,12.7,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5555555555555556,0.25,-0.8857142857142858,0.9367088607594938,-0.023605884365377916,-5,-0.5555555555555556
3,0,0,0,1,-2,11,0,1,-1,-5.08,-15.24,6,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.33333333333333337,-0.4,0.34265734265734266,1.081081081081081,0.04797297297297287,1,0.3333333333333333
3,0,0,-2,-5,0,-5,0,-3,-1,-5.08,-7.62,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0.16666666666666663,-0.39999999999999997,-0.08680555555555558,1.0410958904109588,0.012076423936553837,-1,-0.16666666666666666
3,0,-1,-1,-2,1,-12,0,0,0,-10.16,-7.62,-3,0,1,0,0,1,0,1,0,0,0,1,0,0,0.5,0.19999999999999996,-0.5092592592592593,1.0461538461538462,-0.014705882352941124,-2,-0.5
3,0,-1,-1,-1,2,-9,0,-1,0,5.08,2.54,5,1,0,1,0,0,0,1,0,0,0,1,0,0,-1.0,-0.3333333333333333,-0.28125,0.9852941176470589,0.014705882352941124,0,0.0
3,-2,0,3,3,-3,10,0,3,0,2.54,5.08,-1,1,1,0,1,0,0,1,0,0,0,0,0,1,1.0,0.5,0.3333333333333333,0.9733333333333333,-0.013333333333333308,0,0.0
3,1,0,0,0,1,-3,0,0,0,-10.16,-7.62,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.07053291536050157,1.046875,-0.015625,0,0.0
3,0,0,0,0,-1,1,0,0,-1,2.54,10.16,6,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.16666666666666669,0.08173076923076922,0.9452054794520548,-0.041095890410958735,1,1.0
3,0,-2,-3,-6,3,-22,0,0,-2,2.54,5.08,2,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.6666666666666666,-0.7096774193548387,0.9710144927536233,-0.014060134112048206,-4,-0.6666666666666666
3,-1,0,0,0,-1,2,0,0,0,10.16,15.24,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.07692307692307693,0.9259259259259259,-0.02172839506172841,0,0.0
5,0,-2,-2,0,1,-13,-2,3,0,5.08,10.16,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.6000000000000001,0.11904761904761907,-0.43596059113300495,0.9420289855072463,-0.02987736900780369,-3,-0.6000000000000001
3,-4,-2,12,10,-3,26,10,10,1,7.62,12.7,-4,0,1,0,1,0,0,1,0,0,0,1,0,0,0.375,-0.05714285714285705,0.5735003295978905,0.9350649350649349,-0.025072150072150134,-1,-0.375
5,1,5,-2,7,-4,38,-1,2,2,-2.54,-5.08,-5,0,1,1,0,0,0,1,0,0,0,1,0,0,0.14285714285714285,-0.13815789473684215,0.960446247464503,1.0294117647058825,0.013445378151260456,3,-0.1428571428571429
3,1,1,-4,-2,-2,-4,-6,-2,1,12.7,5.08,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.07070707070707061,-0.15384615384615385,-0.12121212121212122,0.9746835443037976,0.039289824099950854,-1,-0.07070707070707072
3,1,3,1,1,1,-2,0,0,0,0.0,2.54,8,1,0,1,0,0,0,0,1,0,0,1,0,0,-0.33333333333333337,0.33333333333333337,-0.013574660633484142,0.9855072463768116,-0.014066496163682829,1,0.3333333333333333
3,0,0,-1,-6,2,-22,-2,-4,2,0.0,5.08,8,1,1,0,1,0,0,0,1,0,0,1,0,0,0.08333333333333331,0.0,-0.46875,0.9718309859154929,-0.028169014084507116,-4,-0.08333333333333337
3,1,7,3,-1,2,-13,-5,-4,0,-2.54,-2.54,-3,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.4642857142857143,0.1477272727272727,-0.493939393939394,1.0151515151515154,-0.00022614201718662574,3,0.4642857142857143
3,0,0,-2,-2,0,-2,1,-1,-1,-5.08,7.62,-9,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.6666666666666666,-0.14655172413793105,0.9594594594594594,-0.06813856109630756,0,0.0
3,-1,-1,-3,-3,0,-25,-2,-1,7,0.0,-2.54,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0.5833333333333333,-0.05217391304347829,-0.6636029411764706,1.0140845070422535,0.013693270735524177,-9,-0.5833333333333333
3,0,3,2,0,1,-10,0,3,-1,0.0,0.0,-2,0,1,1,0,0,0,1,0,0,0,1,0,0,0.4,0.0892857142857143,-0.35624999999999996,1.0,0.0,-2,-0.39999999999999997
3,0,0,-5,-10,2,-32,0,0,-6,-2.54,-2.54,-5,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.0714285714285714,-0.23636363636363633,-1.0844594594594594,1.0142857142857142,-0.0006036217303823088,-4,0.07142857142857145
5,0,-4,-4,-3,-1,-7,-3,-2,0,-5.08,-5.08,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.4,-0.33333333333333337,-0.23809523809523808,1.0317460317460316,0.0004884004884004867,-1,0.4
4,0,0,0,0,0,0,0,0,0,0.0,5.08,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.9736842105263158,-0.02596017069701273,0,0.0
4,0,0,0,0,0,0,0,0,0,-5.08,-5.08,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.03125,-0.00047348484848486194,0,0.0
3,0,-1,-3,-11,8,-48,-1,-5,0,5.08,7.62,2,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.45454545454545453,-0.5789473684210527,-1.5483870967741935,0.9583333333333333,-0.01328502415458932,-6,-0.5454545454545454
3,0,-1,0,8,-7,35,0,-1,5,-7.62,-5.08,-6,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.4,-0.4117647058823529,1.1135483870967742,1.0294117647058825,-0.014705882352941124,4,0.4
3,0,0,0,0,0,0,0,0,0,7.62,2.54,-3,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.0111111111111111,0.9857142857142857,0.028778467908902594,0,0.0
3,3,0,-8,-9,6,-42,-1,-1,0,-7.62,0.0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.1111111111111111,-0.5625,-1.1279809220985693,1.0,-0.04285714285714293,-8,-0.8888888888888888
3,1,1,-1,-4,3,-19,-1,-1,-2,0.0,0.0,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0.19999999999999996,0.375,-0.5570652173913043,1.0,0.0,-1,-0.2
3,0,0,0,0,0,0,0,0,0,-2.54,-8.04,-3,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.04277505852309,0.028061224489795866,0,0.0
3,0,0,-2,-4,2,-12,-1,0,-1,7.62,-5.08,4,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.2,-0.125,-0.36798088410991636,1.0263157894736843,0.06410256410256421,-3,0.19999999999999996
3,0,-1,2,1,-1,6,0,-1,-2,-5.08,10.16,-2,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.8,-0.08571428571428574,0.2153209109730848,0.9480519480519479,-0.07649884362213155,4,0.8
3,0,0,-1,-2,1,-9,0,-1,0,-2.54,2.54,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.5,-0.3226600985221675,0.9861111111111112,-0.027973395931142342,-1,-0.5
5,0,-3,-3,-12,4,-40,-2,-4,-2,2.54,-2.54,-1,1,1,1,0,0,0,0,1,0,0,1,0,0,-0.42857142857142855,-0.07017543859649122,-1.2993951612903225,1.0144927536231885,0.028571428571428692,-6,0.4285714285714286
3,0,2,0,-2,6,-25,-1,-1,0,7.62,17.78,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0.125,0.25,-0.5379032258064517,0.9113924050632911,-0.050632911392405,-1,-0.125
3,0,-1,-2,-4,2,-10,0,-3,0,-2.54,-2.54,7,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.75,-0.6666666666666666,-0.29411764705882354,1.0138888888888888,-0.00019025875190259445,-1,-0.25
3,0,0,0,0,-2,8,0,-1,0,0.0,0.0,-2,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.2666666666666666,0.25476190476190474,1.0,0.0,1,0.5
3,0,1,-2,-8,6,-29,0,-4,-2,0.0,7.62,6,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.19999999999999996,0.375,-0.7073529411764705,0.961038961038961,-0.037908037908037984,-2,0.2
3,1,0,-3,-6,4,-25,0,-3,0,12.7,17.78,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.5454545454545454,-0.8064516129032259,0.9066666666666666,-0.026666666666666727,-3,-0.5
3,0,0,-1,-1,1,0,1,-1,0,-7.62,-10.16,-1,0,1,0,1,0,0,1,0,0,0,0,0,1,-1.0,-0.3333333333333333,-0.0032258064516129115,1.0615384615384615,0.01449275362318836,0,0.0
3,0,0,-1,-1,-1,-3,0,1,-1,-2.54,-12.7,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.5,-0.25,-0.10344827586206895,1.076923076923077,0.05824175824175826,-1,-0.5
3,0,0,0,-3,2,-15,0,-1,-1,0.0,-2.54,-8,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.16666666666666669,-0.5753968253968254,1.0138888888888888,0.012937595129375867,-1,0.5
3,0,0,-3,-3,0,-7,0,0,-2,-5.08,0.0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.75,-0.22482758620689658,1.0,-0.028169014084507116,-1,-0.3333333333333333
