RedOdds,BlueOdds,TitleBout,Gender,BlueStance,RedStance,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,FinishRate,WinRatio,ExpPerAge,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate,label
-460.0,365.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-1,0,-1,0,-7.62,-12.7,-8,2.01,1.0,-1.79,neither,-1.0,-1.0,0.04,1.0735294117647058,0.02941176470588247,0,0.0,1
-120.0,100.0,False,MALE,Southpaw,Orthodox,0,0,0,0,0,1,0,0,-1,5.08,15.24,-5,20.0,-1.0,1.0,neither,-1.0,0.0,-0.020000000000000004,0.9199999999999999,-0.04985507246376808,1,1.0,0
200.0,-220.0,False,MALE,Orthodox,Orthodox,0,0,-3,-4,4,-14,0,-2,-2,0.0,5.08,14,-8.5556,-0.4444,-0.8889,neither,-1.0,-0.4444444444444444,0.32142857142857145,0.974025974025974,-0.025974025974025983,0,0.0,0
155.0,-175.0,False,MALE,Orthodox,Orthodox,0,5,2,-5,7,-36,1,0,-3,-2.54,-10.16,5,24.9549,0.7444,0.8722,Red,-0.12121212121212122,0.27819548872180444,1.0266203703703702,1.0606060606060608,0.04285714285714293,-2,0.12121212121212122,1
185.0,-225.0,False,FEMALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-7.62,-4.98,-1,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0311211098612674,-0.016479076479076538,0,0.0,1
150.0,-170.0,False,MALE,Southpaw,Orthodox,1,0,-4,-5,4,-19,0,-1,-2,-7.62,0.0,10,2.0,-0.5,-0.6,neither,-0.6,-0.5,0.536231884057971,1.0,-0.04054054054054046,-2,-0.4,1
205.0,-245.0,False,MALE,Orthodox,Orthodox,2,0,-1,-6,8,-33,0,-2,1,7.62,12.7,7,-9.8611,-0.3611,-0.3056,neither,0.5555555555555556,0.25,0.8857142857142858,0.9367088607594938,-0.023605884365377916,-5,-0.5555555555555556,0
105.0,-125.0,False,MALE,Orthodox,Southpaw,-1,0,1,-1,-3,-7,0,-2,0,-10.16,-12.7,-6,2.21,0.0,1.15,neither,-0.5,0.23809523809523808,0.1610576923076923,1.0649350649350648,0.00823566677225207,1,0.5,1
-360.0,300.0,True,FEMALE,Southpaw,Orthodox,0,-7,-5,-6,-2,8,-1,-5,-2,0.0,0.0,-6,-1.59,-0.6,-1.83,Red,-0.4181818181818182,-0.29059829059829057,-0.0802092414995641,1.0,0.0,1,0.41818181818181815,0
102.0,-122.0,False,MALE,Switch,Orthodox,0,0,0,0,0,0,0,0,0,-12.7,-17.78,-4,0.49,-0.5,-0.46,neither,0.0,0.0,-0.03310344827586206,1.106060606060606,0.025944375259443597,0,0.0,1
-105.0,-115.0,False,MALE,Orthodox,Orthodox,2,1,-1,-4,6,-27,0,-1,-1,0.0,-15.24,10,-22.3636,0.3636,-0.8182,neither,0.4,0.5454545454545454,0.8833333333333333,1.08955223880597,0.08341852381925985,-2,-0.4,1
-155.0,-155.0,False,MALE,Orthodox,Orthodox,1,-2,5,13,11,54,0,0,0,-5.08,2.54,12,-0.97,0.4,1.06,neither,0.0,-0.42307692307692313,-1.3618233618233617,0.9866666666666667,-0.040000000000000036,0,0.0,0
320.0,-390.0,False,MALE,Orthodox,Orthodox,1,0,0,0,1,-3,0,0,0,0.0,5.2,6,-42.0,0.0,-7.0,neither,0.0,0.0,0.10714285714285714,0.971584699453552,-0.02841530054644803,0,0.0,0
-170.0,150.0,False,MALE,Southpaw,Orthodox,-1,0,0,2,-2,4,0,-1,3,2.54,7.62,-4,-0.88,1.6,1.09,neither,0.0,-0.09523809523809523,-0.0908004778972521,0.961038961038961,-0.024921024921024992,0,0.0,1
290.0,-320.0,False,MALE,Southpaw,Southpaw,0,2,0,-5,4,-16,0,-3,-1,5.08,5.08,7,0.0,-0.1,-0.66,neither,-0.2916666666666667,0.13461538461538458,0.41263440860215056,0.9722222222222223,0.0007936507936510129,-1,0.29166666666666663,0
-475.0,350.0,False,FEMALE,Southpaw,Orthodox,0,1,1,5,3,23,0,0,0,2.54,2.54,6,-1.59,-1.0,-1.39,neither,0.0,-0.30000000000000004,-0.7391304347826086,0.9850746268656715,0.0004522840343733625,5,0.0,0
-160.0,140.0,False,MALE,Orthodox,Orthodox,1,0,-3,-3,1,-14,0,0,0,0.0,-2.54,3,-49.4,-0.2,-2.0,neither,0.0,-0.6,0.38636363636363635,1.0153846153846153,0.01538461538461533,-3,-1.0,1
-315.0,285.0,True,MALE,Orthodox,Orthodox,0,-3,-3,-3,0,-1,0,-2,-1,-2.54,2.54,-5,55.3,-0.4,-0.2,Red,-0.75,-0.30000000000000004,0.08333333333333331,0.9863013698630138,-0.027016742770167523,0,0.75,0
-130.0,120.0,True,MALE,Southpaw,Orthodox,0,2,-2,-6,2,-28,-4,-2,-1,7.62,5.08,2,-3.8788,0.303,0.8182,neither,-0.3333333333333333,0.18181818181818177,0.911904761904762,0.9714285714285713,0.015126050420168125,-3,0.33333333333333337,1
-210.0,190.0,False,MALE,Orthodox,Orthodox,2,3,-1,2,-1,5,1,1,1,-5.08,0.0,0,-4.0227,0.5568,0.4659,Red,0.16666666666666669,-0.022727272727272707,-0.15625,1.0,-0.025641025641025772,0,-0.16666666666666663,1
215.0,-235.0,False,MALE,Orthodox,Orthodox,2,2,-1,-5,4,-30,-4,-2,1,2.54,7.62,1,17.0909,1.0,0.9545,neither,0.5714285714285714,0.36363636363636365,0.8796791443850267,0.9605263157894737,-0.02631578947368418,-4,-0.5714285714285714,1
240.0,-305.0,False,FEMALE,Orthodox,Orthodox,-2,2,0,-2,-4,-10,2,-1,-1,-2.54,2.54,-8,-2.43,0.3,-1.11,Red,-0.2857142857142857,0.125,0.10317460317460314,0.9848484848484849,-0.030536130536130468,0,0.2857142857142857,1
-110.0,-110.0,False,MALE,Orthodox,Orthodox,0,2,2,2,0,7,0,-1,1,0.0,5.08,3,8.3333,0.3333,2.6667,neither,-0.6666666666666667,0.0,-0.26296296296296295,0.9733333333333333,-0.026666666666666727,2,0.6666666666666666,1
-900.0,600.0,False,MALE,Southpaw,Switch,1,-1,-1,-1,1,0,0,0,0,-2.54,10.16,2,-7.65,0.1,1.16,neither,0.0,-1.0,0.00888888888888889,0.9459459459459459,-0.06756756756756765,-1,-1.0,0
-150.0,130.0,False,MALE,Orthodox,Orthodox,2,1,-6,-4,1,-12,-1,1,-2,12.7,20.32,4,-9.2857,-0.746,-0.8968,Red,0.06666666666666671,-0.08730158730158732,0.2867383512544802,0.8918918918918918,-0.04054054054054057,-3,-0.06666666666666665,1
235.0,-275.0,False,MALE,Orthodox,Orthodox,0,0,0,2,-2,6,0,2,0,0.0,-5.08,2,-4.8333,0.0,-2.1667,neither,0.6666666666666666,0.0,-0.19220779220779222,1.0273972602739727,0.026666666666666727,0,-0.6666666666666667,0
-105.0,-115.0,False,MALE,Orthodox,Orthodox,-1,-4,5,5,0,18,4,5,-2,0.0,-2.54,2,30.0317,-0.373,-0.4206,Red,-0.10606060606060608,0.11904761904761907,-0.5955882352941176,1.0129870129870129,0.012654012654012559,2,0.10606060606060605,1
-190.0,165.0,False,MALE,Orthodox,Orthodox,1,0,-4,1,-2,8,-2,-2,1,-2.54,-2.54,2,7.2662,0.5,0.6169,Red,-0.18055555555555558,-0.08441558441558439,-0.30514705882352944,1.0135135135135134,-0.000540540540540535,2,0.18055555555555558,0
-550.0,425.0,False,MALE,Orthodox,Southpaw,0,-1,-1,-1,-1,3,0,-2,0,2.54,7.62,-3,20.0,-1.0,0.0,neither,-1.0,-0.5,-0.09428571428571428,0.9589041095890413,-0.02739726027397249,1,1.0,0
120.0,-140.0,True,FEMALE,Orthodox,Orthodox,0,0,0,4,-2,10,-2,1,-1,-10.16,-7.62,-1,25.2321,-0.3929,0.3571,Red,-0.2666666666666666,-0.0357142857142857,-0.33760683760683774,1.0483870967741935,-0.016129032258064502,4,0.26666666666666666,1
-145.0,125.0,False,MALE,Orthodox,Orthodox,0,-1,-2,-5,2,-17,0,-2,-1,12.7,10.16,-3,-22.2222,-0.6667,0.0556,Red,0.2857142857142857,0.2222222222222222,0.692857142857143,0.943661971830986,0.017447971410552765,-2,-0.2857142857142857,0
-215.0,170.0,False,FEMALE,Orthodox,Orthodox,0,-3,-3,-5,-4,-27,0,-2,0,-2.54,-5.08,-8,-3.88,0.0,-1.14,Red,-0.4,-0.5555555555555556,0.7297297297297297,1.0307692307692309,0.014466130884041473,-3,-0.6,0
-105.0,-115.0,False,MALE,Orthodox,Orthodox,0,0,0,-7,7,-35,0,-5,0,5.08,5.08,2,8.8889,0.0,0.2778,neither,-0.5,0.19444444444444442,1.10678531701891,0.9718309859154929,0.0004082465809348568,-2,0.5,0
100.0,-110.0,False,MALE,Orthodox,Orthodox,0,0,0,0,-1,6,0,-1,0,0.0,5.08,3,3.3909,0.1545,0.1455,Red,-0.14285714285714285,-0.0636363636363636,-0.24375000000000002,0.9729729729729729,-0.027027027027027084,1,0.14285714285714285,0
-125.0,105.0,False,MALE,Orthodox,Southpaw,0,-1,-2,-3,2,-15,0,0,0,-12.7,7.62,-1,-62.8,-0.4,-0.8,neither,0.0,-0.6,0.5172413793103449,0.9589041095890413,-0.11076320939334616,-3,-1.0,1
-360.0,300.0,False,FEMALE,Orthodox,Orthodox,1,0,0,0,1,-3,0,0,0,-2.54,2.54,-10,-13.5,0.0,-1.5,neither,0.0,0.0,0.16176470588235292,0.9848484848484849,-0.030069930069929973,0,0.0,0
-455.0,350.0,False,MALE,Orthodox,Orthodox,0,-3,-2,2,4,6,0,2,1,2.54,5.08,6,0.08,0.0,-3.22,neither,0.25,-0.4,-0.11538461538461536,0.9746835443037976,-0.011671872431366026,-1,-0.25,0
-250.0,230.0,False,MALE,Southpaw,Southpaw,2,0,-1,-1,3,-7,0,-1,0,0.0,-4.8,-3,-10.75,0.0,0.0,neither,-1.0,-0.25,0.21212121212121213,1.0277456647398844,0.026556564822460937,0,0.0,0
-750.0,525.0,True,MALE,Orthodox,Southpaw,0,-2,-1,13,-6,58,0,7,-3,-5.08,-5.08,-6,23.8867,-0.8,0.54,Red,-0.5,-0.1133333333333334,-1.5100261551874454,1.0266666666666668,-0.0006926406926407447,9,0.5,1
-150.0,130.0,False,MALE,Orthodox,Switch,-1,0,1,1,-2,7,0,0,0,2.54,5.08,1,0.0,0.0,2.64,neither,0.0,0.25,-0.20756302521008405,0.9710144927536233,-0.01449275362318836,1,1.0,1
390.0,-510.0,False,MALE,Orthodox,Orthodox,0,4,1,-2,-4,-16,0,-5,3,2.54,2.54,-4,-1.29,2.6,6.85,Red,0.0,0.36363636363636365,0.4313364055299539,0.9873417721518988,0.0006491398896462108,0,0.0,1
260.0,-320.0,False,MALE,Switch,Southpaw,0,0,2,3,-2,14,0,2,2,5.08,5.08,13,10.8056,0.6389,-1.3056,neither,0.8,0.05555555555555558,-0.6831578947368422,0.9714285714285713,0.0008403361344537785,-1,-0.8,1
-340.0,280.0,False,MALE,Orthodox,Orthodox,1,0,-1,-2,4,-14,0,-1,0,-7.62,-15.24,1,-6.68,0.0,-1.18,neither,-0.5,-0.3333333333333333,0.45161290322580644,1.08955223880597,0.041095890410958735,-1,-0.5,1
-130.0,110.0,False,MALE,Orthodox,Orthodox,0,-9,-6,-14,-5,-34,-1,2,-15,2.54,-10.16,1,3.39,-2.8,-2.06,Red,-0.06666666666666665,-0.04761904761904767,1.0833333333333335,1.0571428571428572,0.06833976833976829,-1,0.06666666666666665,0
105.0,-125.0,False,MALE,Southpaw,Orthodox,-2,0,2,-3,-8,-34,0,0,1,0.0,-10.16,2,-1.95,0.9,0.95,neither,0.35,0.36274509803921573,0.9649122807017543,1.056338028169014,0.053333333333333344,-4,-0.35,0
-150.0,130.0,False,MALE,Orthodox,Orthodox,0,1,1,2,-2,9,0,2,1,-7.62,-7.62,-3,-7.1667,0.3333,0.3333,neither,0.5,-0.33333333333333337,-0.2504743833017078,1.0410958904109588,-0.0010814708002883089,-1,-0.5,0
-210.0,190.0,False,MALE,Southpaw,Southpaw,0,0,0,0,0,0,0,-2,1,2.54,10.16,6,-10.0,1.0,2.0,neither,-0.5,0.0,-0.022222222222222227,0.9480519480519479,-0.03824942181106583,1,0.5,0
-134.0,105.0,False,MALE,Southpaw,Southpaw,0,0,-1,-1,1,3,0,-2,0,10.16,2.54,0,0.49,-0.4,0.43,neither,-0.5,-0.16666666666666663,-0.09375,0.9857142857142857,0.04306418219461683,1,0.5,1
-425.0,300.0,True,MALE,Orthodox,Orthodox,0,-1,0,6,3,32,-1,3,-2,-2.54,5.08,2,-4.53,-1.6,2.42,Red,-0.3846153846153846,-0.11029411764705888,-0.9521016617790812,0.9750000000000001,-0.03717948717948716,5,0.38461538461538464,0
130.0,-155.0,False,MALE,Orthodox,Southpaw,0,0,0,0,-1,-7,0,0,0,-2.54,0.0,-6,2.58,-1.0,-3.25,neither,0.0,0.5,0.20833333333333331,1.0,-0.014705882352941346,0,0.0,1
165.0,-190.0,True,MALE,Southpaw,Orthodox,0,4,0,-3,2,-14,-2,-1,0,7.62,20.32,4,3.0,-0.2,-1.0,Red,0.17500000000000004,0.19999999999999996,0.42564102564102557,0.8918918918918918,-0.06756756756756765,-2,-0.175,1
310.0,-340.0,False,MALE,Orthodox,Orthodox,-1,-1,0,0,0,2,0,0,0,7.62,-2.54,8,52.5,-0.5,-1.5,neither,0.0,0.0,-0.13183730715287517,1.0147058823529411,0.058184143222506424,0,0.0,1
-192.0,177.0,False,MALE,Orthodox,Orthodox,1,0,-1,-3,4,-10,0,-2,0,5.08,15.24,10,24.25,0.0,-0.125,neither,-0.6666666666666666,-0.375,0.24024024024024027,0.9268292682926829,-0.049743260590500826,-1,-0.3333333333333333,1
165.0,-190.0,False,MALE,Orthodox,Switch,0,-1,-1,-1,0,-3,0,-1,0,5.08,5.08,2,-58.0,-2.0,-1.0,neither,-1.0,-1.0,0.10344827586206896,0.9746835443037976,0.0003287851389118801,0,0.0,1
-280.0,255.0,False,MALE,Southpaw,Southpaw,1,2,-3,-7,3,-29,0,-1,-1,0.0,2.54,-3,-26.4286,1.6071,-0.6071,Red,0.16666666666666669,-0.1428571428571429,1.0258620689655173,0.9859154929577465,-0.013682092555331926,-5,-0.16666666666666663,0
-150.0,130.0,False,MALE,Switch,Orthodox,-1,0,0,0,-1,-1,0,0,0,-2.54,2.54,-1,1.52,-1.8,-2.9,neither,0.0,0.0,0.038461538461538464,0.9861111111111112,-0.02777777777777768,0,0.0,0
105.0,-125.0,False,MALE,Southpaw,Orthodox,-1,9,7,2,-4,-11,0,-3,2,-7.62,-5.08,-6,-1.31,0.2,0.54,Red,-0.23809523809523808,0.36363636363636365,0.16596638655462181,1.0285714285714285,-0.014682539682539852,3,0.23809523809523808,1
-275.0,250.0,False,MALE,Orthodox,Southpaw,1,2,-3,-2,1,-10,-3,0,-1,2.54,0.0,5,-9.0556,-0.4444,1.2222,neither,-0.015873015873015872,0.02777777777777779,0.1926977687626774,1.0,0.013513513513513598,-1,0.015873015873015817,0
-118.0,-106.0,False,MALE,Orthodox,Orthodox,0,-2,-1,4,3,21,0,1,-1,-2.54,2.54,5,1.97,-2.0,-0.2,neither,-0.375,-0.2727272727272727,-0.6738505747126438,0.986842105263158,-0.02614035087719302,4,0.375,1
-320.0,260.0,False,MALE,Switch,Orthodox,1,0,-3,-3,3,-14,-1,-2,0,-2.54,-2.54,3,-36.1667,-0.1667,-1.0,neither,-0.6666666666666666,-0.5,0.45161290322580644,1.0128205128205128,-0.001135994806880869,-1,-0.3333333333333333,0
105.0,-125.0,False,MALE,Southpaw,Orthodox,0,0,-1,1,2,9,0,-2,0,-2.54,2.54,7,-0.06,0.1,0.6,neither,-0.43333333333333335,-0.16666666666666674,-0.1376811594202899,0.9852941176470589,-0.029631255487269526,3,0.43333333333333335,0
415.0,-470.0,False,MALE,Southpaw,Orthodox,0,5,5,4,0,11,0,1,1,-2.54,-2.54,4,21.4762,1.2857,-0.6667,neither,0.3333333333333333,0.19047619047619047,-0.46410256410256406,1.0140845070422535,-0.00039123630672943666,2,-0.33333333333333337,0
110.0,-130.0,False,FEMALE,Orthodox,Orthodox,0,3,1,-1,-3,-12,-1,-3,-1,-5.08,-2.54,-3,-1.33,-0.2,1.57,Red,-0.5,0.16239316239316237,0.265151515151515,1.0149253731343284,-0.014705882352941124,3,0.5,1
-115.0,-105.0,False,MALE,Switch,Orthodox,0,0,-1,-1,1,-8,0,0,-1,2.54,-10.16,-4,-11.5,-0.25,-1.75,neither,0.0,0.0,0.3058542413381123,1.0606060606060608,0.07142857142857151,0,0.0,1
-1375.0,800.0,True,FEMALE,Orthodox,Southpaw,0,-2,-2,-3,2,-10,-7,-1,-1,0.0,2.54,5,0.37,-0.2,-1.59,Red,-0.07142857142857145,-0.19696969696969702,0.430622009569378,0.9850746268656715,-0.014699231117141665,-1,0.0714285714285714,0
-125.0,115.0,False,MALE,Orthodox,Switch,-1,0,0,0,-1,2,0,0,0,0.0,2.54,3,-0.5,-1.0,-2.0,neither,0.0,0.0,-0.09285714285714287,0.9857142857142857,-0.014285714285714346,0,0.0,0
115.0,-125.0,False,MALE,Orthodox,Orthodox,0,0,1,2,-2,8,0,1,1,-2.54,5.08,-2,-9.8,1.2,-1.0,neither,1.0,0.4,-0.2874074074074074,0.9733333333333333,-0.040000000000000036,0,0.0,0
-275.0,230.0,False,MALE,Southpaw,Orthodox,0,0,0,2,1,8,0,0,1,-2.54,-5.08,0,-2.39,-1.0,1.28,neither,-0.25,-0.19999999999999996,-0.2962962962962963,1.028169014084507,0.01292687632645162,1,0.25,0
-175.0,165.0,False,MALE,Orthodox,Orthodox,0,0,-1,-4,-1,0,1,-1,-5,-5.08,-2.54,-4,20.9333,-1.1,-0.2,neither,-0.4,-0.1833333333333333,0.11703239289446188,1.0142857142857142,-0.01448692152917519,2,0.4,0
190.0,-225.0,False,MALE,Orthodox,Orthodox,0,1,0,-2,-9,-26,0,-2,0,0.0,0.0,-2,-0.4,0.2,0.46,neither,-0.25,0.6923076923076923,0.7800586510263929,1.0,0.0,0,0.25,1
-600.0,500.0,False,MALE,Orthodox,Orthodox,0,4,4,6,-2,22,0,1,1,2.54,10.16,7,50.125,0.375,0.0,neither,0.3333333333333333,0.75,-0.8461538461538461,0.9473684210526316,-0.04020467836257302,4,0.6666666666666666,0
115.0,-135.0,False,MALE,Orthodox,Orthodox,0,0,-3,-3,0,-8,0,0,-1,0.0,0.0,4,-3.8,0.1,-0.7,neither,0.5,-0.30000000000000004,0.26785714285714285,1.0,0.0,-2,-0.5,1
185.0,-200.0,True,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,2.54,5.08,11,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.9746835443037976,-0.011343087292454146,0,0.0,1
-134.0,108.0,False,MALE,Orthodox,Orthodox,-1,1,1,2,1,3,0,1,0,7.62,5.08,3,3.05,0.0,0.68,neither,0.5,0.5,-0.07969639468690703,0.9710144927536233,0.015357992645468443,1,0.5,0
-175.0,150.0,False,MALE,Southpaw,Orthodox,0,-5,-1,-1,3,-2,1,2,0,-5.08,0.0,-2,-1.66,0.1,-0.36,Red,0.4047619047619048,-0.23232323232323238,0.018382352941176516,1.0,-0.026315789473684292,-3,-0.40476190476190477,1
-225.0,180.0,False,MALE,Switch,Southpaw,-1,3,-1,-8,-2,-25,-2,-3,-1,7.62,7.62,-1,-0.75,-0.9,-1.12,Red,0.13333333333333341,-0.0357142857142857,0.7720430107526881,0.96,0.0016666666666667052,-4,-0.1333333333333333,0
135.0,-155.0,False,MALE,Southpaw,Orthodox,1,0,0,0,1,-1,0,0,0,10.16,5.08,10,-10.0,0.0,0.0,neither,0.0,0.0,0.030303030303030304,0.9726027397260275,0.027397260273972712,0,0.0,1
-840.0,660.0,False,MALE,Orthodox,Orthodox,0,0,-3,-3,0,-11,0,0,0,2.54,2.54,-5,-31.25,-0.5,-3.0,neither,0.0,-0.75,0.44666666666666666,0.986842105263158,0.00035087719298254605,-3,-1.0,1
-185.0,160.0,False,MALE,Orthodox,Orthodox,2,-8,4,-3,-5,2,2,0,0,2.54,5.08,5,2.24,-1.7,-2.19,neither,0.0,0.14102564102564108,-0.04659498207885304,0.9736842105263158,-0.011735419630156452,0,0.0,1
310.0,-410.0,False,MALE,Orthodox,Orthodox,-2,5,-1,-3,-4,-19,0,-2,-2,0.0,2.54,-2,0.73,-0.1,3.76,Red,-0.5,0.33333333333333337,0.5976190476190476,0.9861111111111112,-0.01310641627543041,1,0.5,1
-160.0,140.0,False,FEMALE,Orthodox,Orthodox,0,1,1,1,1,0,-1,0,-2,-10.16,-12.7,-3,35.6667,-1.6667,-2.3333,Red,-1.0,0.33333333333333337,0.04515050167224083,1.0833333333333333,0.016666666666666607,3,1.0,0
260.0,-335.0,False,MALE,Switch,Orthodox,0,1,1,1,-1,2,0,1,0,-5.08,-5.08,4,-1.55,-0.3,6.03,neither,0.5,0.5,-0.046896551724137925,1.0294117647058825,0.0,0,-0.5,1
-1250.0,800.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-2,0,0,0,-7.62,-20.32,3,-2.1,-0.3,-0.6,neither,0.5,0.0,0.10200668896321069,1.1290322580645162,0.07511520737327193,-1,-0.5,0
-525.0,450.0,False,MALE,Orthodox,Orthodox,1,3,-3,-4,2,-14,-1,0,-2,-10.16,0.0,-7,1.5556,-0.2222,-0.2222,Red,0.2857142857142857,0.2222222222222222,0.5566448801742919,1.0,-0.05063291139240522,-2,-0.2857142857142857,0
-210.0,190.0,False,MALE,Orthodox,Orthodox,3,0,0,0,3,-9,0,0,0,7.62,12.7,10,25.25,-1.25,-0.75,neither,0.0,0.0,0.22285714285714286,0.9315068493150686,-0.025382755842062732,0,0.0,0
-190.0,165.0,False,FEMALE,Orthodox,Orthodox,0,-1,-1,-1,1,-6,-1,0,-2,-5.08,-2.54,-6,56.5,-1.25,-3.0,Red,-0.6666666666666666,0.25,0.3,1.015625,-0.015625,1,0.6666666666666667,1
-270.0,248.0,False,MALE,Orthodox,Orthodox,1,0,-4,-6,2,-15,0,-2,-2,-7.62,-2.54,0,-44.125,-0.25,-0.5,Red,-0.6666666666666666,-0.75,0.5,1.0138888888888888,-0.02777777777777768,-2,-0.3333333333333333,0
136.0,-162.0,False,MALE,Orthodox,Orthodox,1,0,3,4,3,21,0,1,1,-2.54,-7.62,9,1.03,0.6,0.49,neither,0.0,-0.06666666666666665,-0.537037037037037,1.0447761194029852,0.028571428571428692,2,0.0,1
-540.0,460.0,False,MALE,Orthodox,Orthodox,0,-3,-3,-3,-1,-8,0,-2,1,-7.62,-7.62,-1,-35.25,1.0,4.0,neither,0.5,-0.5,0.3133903133903134,1.0416666666666667,-0.0022222222222222365,-2,-0.5,1
-105.0,-105.0,False,MALE,Orthodox,Orthodox,0,-3,-3,-4,1,-13,0,0,-1,7.62,5.08,-2,-17.0,-1.0,-2.2,neither,-0.25,-0.8,0.4482758620689655,0.9710144927536233,0.014925373134328512,-3,-0.75,1
-127.0,117.0,False,MALE,Southpaw,Orthodox,0,0,-1,-1,1,-2,0,0,-1,2.54,0.0,5,5.0,-1.3333,0.6667,neither,-1.0,-0.3333333333333333,0.04666666666666666,1.0,0.01515151515151536,0,0.0,0
-156.0,146.0,False,MALE,Orthodox,Orthodox,0,2,2,2,0,7,0,0,-1,2.54,0.0,1,11.0,-0.5,-1.0,neither,-1.0,0.25,-0.21479500891265596,1.0,0.014705882352941346,3,1.0,0
-260.0,220.0,False,FEMALE,Orthodox,Orthodox,2,-1,2,-1,0,2,1,0,-4,2.54,0.0,4,1.54,-1.2,0.12,Red,-0.5714285714285714,-0.02777777777777779,0.027168234064785746,1.0,0.015873015873015817,3,0.5714285714285714,1
170.0,-185.0,False,MALE,Orthodox,Orthodox,2,0,-1,-1,2,-8,-1,0,0,-7.62,7.62,-3,-17.3333,-1.0,-3.0,neither,0.0,-0.3333333333333333,0.3076923076923077,0.9594594594594594,-0.08165207460982116,-1,-1.0,1
-130.0,110.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-2,2,-10,0,-1,-1,10.16,17.78,8,-34.0,-0.25,-1.0,neither,-1.0,-0.5,0.30303030303030304,0.9125,-0.03510273972602751,0,0.0,0
-290.0,260.0,False,MALE,Orthodox,Southpaw,1,0,0,0,1,-3,0,0,0,5.08,0.0,5,13.5,2.0,3.5,neither,0.0,0.0,0.07302231237322516,1.0,0.030303030303030165,0,0.0,1
450.0,-600.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-2.54,10.16,1,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.943661971830986,-0.07294513348749232,0,0.0,1
-110.0,-110.0,False,MALE,Southpaw,Orthodox,1,0,-1,-1,1,-4,0,-1,0,2.54,15.24,1,1.0,0.0,0.0,neither,-1.0,-0.3333333333333333,0.12580645161290321,0.9268292682926829,-0.0600128369704751,0,0.0,1
130.0,-162.0,False,MALE,Orthodox,Orthodox,0,0,2,4,2,17,0,0,-1,2.54,2.54,0,0.21,-0.2,-1.67,Red,-0.17948717948717946,-0.0080971659919028,-0.5151515151515151,0.9864864864864864,0.00018511662347264757,5,0.17948717948717952,1
-400.0,325.0,False,MALE,Orthodox,Orthodox,-1,0,-2,-4,2,-12,0,0,0,7.62,10.16,-4,-1.61,-0.2,-3.03,neither,0.0,-0.5,0.438871473354232,0.949367088607595,-0.010632911392404965,-4,-1.0,0
-310.0,280.0,False,MALE,Southpaw,Orthodox,2,0,0,0,2,-5,0,0,0,-2.54,-2.54,8,-15.0,-2.0,-3.0,neither,0.0,0.0,0.15151515151515152,1.0138888888888888,-0.0005707762557080054,0,0.0,0
150.0,-170.0,False,MALE,Orthodox,Orthodox,2,1,-2,-2,3,-12,-2,0,0,5.08,2.54,4,67.5,0.0,-1.8333,Red,0.6666666666666667,0.5,0.355276907001045,0.9857142857142857,0.014285714285714235,-2,-0.6666666666666666,0
-300.0,250.0,True,FEMALE,Orthodox,Southpaw,0,1,1,1,-2,10,0,-1,0,-5.08,-10.16,5,-14.0,1.5,0.5,Red,-0.3333333333333333,-0.33333333333333337,-0.385395537525355,1.0615384615384615,0.02987736900780369,2,0.33333333333333337,1
115.0,-135.0,False,MALE,Switch,Orthodox,-2,1,0,-1,-5,-14,0,0,0,0.0,0.0,-5,1.58,1.6,2.15,neither,0.5,0.7142857142857143,0.43171296296296297,1.0,0.0,-1,-0.5,1
105.0,-115.0,False,MALE,Orthodox,Southpaw,0,3,0,-2,0,-16,-1,0,3,0.0,-5.08,3,-2.7436,-0.0718,-1.2256,neither,0.4343434343434343,-0.04102564102564099,0.42972350230414735,1.0273972602739727,0.027031963470319664,-5,-0.4343434343434343,0
-700.0,500.0,False,MALE,Orthodox,Orthodox,0,-6,-4,-8,0,-15,0,-1,-4,-12.7,-12.7,2,7.1634,-0.4118,-0.7647,Red,-0.0714285714285714,-0.1568627450980392,0.42500000000000004,1.0735294117647058,0.0,-3,0.07142857142857145,0
-135.0,115.0,False,MALE,Orthodox,Southpaw,0,0,-1,-1,0,-7,-1,1,-1,2.54,2.54,-3,-3.2222,0.0556,-0.8556,neither,0.11904761904761907,-0.033333333333333326,0.30280172413793105,0.9859154929577465,0.00020120724346084362,-1,-0.11904761904761904,1
-150.0,130.0,False,MALE,Southpaw,Orthodox,0,3,1,-2,4,-17,-1,-3,2,2.54,2.54,-6,-11.262,0.4545,0.0802,neither,0.0,0.13903743315508021,0.6791630340017436,0.9857142857142857,0.00020703933747401315,-1,0.0,1
