BlueTotalTitleBouts,RedTotalTitleBouts,LoseStreakDif,WinStreakDif,LongestWinStreakDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,FightStance,WeightGroup,RedTotalFights,BlueTotalFights,HeightReachRatioDif,RedFinishRate,BlueFinishRate,RedWinRatio,BlueWinRatio,RedKOPerFight,BlueKOPerFight,RedSubPerFight,BlueSubPerFight,IsFiveRoundFight,OddsDif,label
0,5,0,-1,-3,-2,0,0.0,-7.6200000000000045,-9.0,4.39,2.1,3.55,Closed Stance,Women,14,0,0.044795783926218635,0.25,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,False,-805.0,1
1,0,0,0,0,0,-2,-10.159999999999997,-2.539999999999992,-12.0,26.5231,-0.5462,-0.5077,Open Stance,Medium,10,13,-0.042057902973395955,0.875,0.5555555555555556,0.8,0.6923076923076923,0.3,0.23076923076923078,0.4,0.15384615384615385,False,10.0,1
0,0,-1,1,0,2,0,7.6200000000000045,0.0,-4.0,0.85,0.1,-2.56,Open Stance,Medium,13,7,0.04109589041095896,0.25,0.8,0.6153846153846154,0.7142857142857143,0.15384615384615385,0.5714285714285714,0.0,0.0,False,-287.0,0
0,0,0,-2,-2,-2,0,2.539999999999992,5.079999999999984,-1.0,1.93,-0.3,1.72,Open Stance,Medium,7,1,-0.012446657183499243,0.6,1.0,0.7142857142857143,1.0,0.42857142857142855,1.0,0.0,0.0,False,-12.0,1
0,0,-1,0,2,0,0,2.539999999999992,2.539999999999992,11.0,25.0,0.0,0.3333,Closed Stance,Heavy,1,6,0.0003603603603603567,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,False,385.0,1
0,0,0,0,-2,-1,-2,0.0,5.079999999999984,-8.0,25.2857,-0.7143,-0.7143,Open Stance,Light,7,1,-0.027380952380952395,0.75,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,False,355.0,0
0,0,0,-1,-1,0,0,-7.6200000000000045,-20.32000000000002,3.0,-2.1,-0.3,-0.6,Closed Stance,Light,2,1,0.07511520737327193,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,False,2050.0,0
0,0,0,-2,-2,0,-2,0.0,7.6200000000000045,1.0,-19.6667,-0.6667,-0.6667,Closed Stance,Light,3,0,-0.044117647058823595,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,600.0,0
0,0,0,-1,-2,-2,0,-12.699999999999989,-2.539999999999992,-5.0,-37.6364,-0.0909,-0.7273,Closed Stance,Light,11,0,-0.05614241001564946,0.4,0.0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0,0.0,False,355.0,1
0,1,0,0,0,0,0,7.6200000000000045,7.6200000000000045,-5.0,14.0,0.0,0.0,Closed Stance,Medium,1,1,0.0019986675549633626,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,False,270.0,1
0,0,0,0,0,1,0,0.0,7.6200000000000045,-3.0,-3.0,0.0,0.3333,Closed Stance,Light,1,3,-0.04225352112676062,0.0,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,False,-895.0,0
0,0,0,-1,-1,0,-2,-10.159999999999997,-2.5400000000000205,-7.0,12.3333,-1.6667,0.6667,Open Stance,Medium,3,1,-0.040910773787485866,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,False,0.0,0
0,1,0,2,0,-1,0,0.0,-2.5400000000000205,1.0,0.9333,0.3,-0.9667,Open Stance,Medium,10,3,0.012474367737525749,0.8,1.0,0.5,1.0,0.2,0.3333333333333333,0.2,0.6666666666666666,False,-254.0,0
0,1,0,-1,0,-3,1,5.0800000000000125,5.0800000000000125,1.0,17.5,1.1905,2.0357,Closed Stance,Light,7,12,0.0,0.6666666666666666,0.25,0.8571428571428571,0.6666666666666666,0.5714285714285714,0.08333333333333333,0.0,0.08333333333333333,False,1500.0,0
0,0,0,-1,-1,0,-1,0.0,7.6200000000000045,-1.0,-1.61,-0.5,-2.1,Closed Stance,Medium,2,3,-0.03947368421052633,1.0,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,False,400.0,0
0,0,0,-1,-1,1,0,-7.619999999999976,-10.159999999999997,6.0,-20.0,0.0,-3.0,Closed Stance,Medium,2,4,0.013513513513513598,0.0,0.5,1.0,0.5,0.0,0.25,0.0,0.0,False,385.0,0
0,1,0,0,-1,1,-1,2.5400000000000205,2.539999999999992,3.0,-3.2222,0.0556,-0.8556,Open Stance,Light,10,9,0.00020120724346084362,0.7142857142857143,0.8333333333333334,0.7,0.6666666666666666,0.1,0.2222222222222222,0.4,0.3333333333333333,False,250.0,1
0,0,3,-1,-1,-4,-1,0.0,5.079999999999984,-8.0,-4.49,0.3,1.09,Open Stance,Light,10,7,-0.02777777777777768,0.7142857142857143,0.0,0.7,0.42857142857142855,0.4,0.0,0.1,0.0,False,-240.0,1
0,0,0,0,0,0,0,10.159999999999997,-2.539999999999992,4.0,0.0,0.0,0.0,Closed Stance,Light,0,0,0.06868340943683404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0
0,0,1,-1,1,0,2,5.0800000000000125,5.0800000000000125,6.0,0.57,0.7,0.1,Closed Stance,Women,1,4,0.0005040322580645018,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,False,-251.0,1
0,0,0,0,0,0,0,5.0800000000000125,10.160000000000025,3.0,2.9,0.0,-3.5,Closed Stance,Light,0,0,-0.02770562770562779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,220.0,0
8,8,0,-9,2,5,2,12.700000000000017,-5.0800000000000125,-3.0,1.01,0.1,-1.53,Closed Stance,Light,11,25,0.09940804245764467,0.36363636363636365,0.5789473684210527,1.0,0.76,0.36363636363636365,0.36,0.0,0.08,True,335.0,0
0,0,-2,-1,0,0,0,-7.6200000000000045,-7.6200000000000045,-1.0,2.3,-0.2,-1.33,Open Stance,Women,4,3,-0.0013175230566534468,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,False,260.0,0
0,1,0,-1,-3,-4,0,-12.700000000000017,-10.159999999999997,4.0,-3.125,-0.5,-0.5,Closed Stance,Medium,16,2,-0.014835680751173808,0.4166666666666667,1.0,0.75,0.5,0.3125,0.5,0.0,0.0,False,-385.0,0
0,1,0,-1,-2,-1,-2,5.0800000000000125,10.160000000000025,-3.0,-24.5,-0.8333,-0.5,Closed Stance,Light,6,0,-0.028571428571428692,0.75,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,False,1050.0,0
0,0,0,-2,-2,0,0,-2.539999999999992,2.6599999999999966,10.0,-21.25,-0.75,-3.0,Closed Stance,Light,4,0,-0.028005849303471053,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,-370.0,0
0,0,1,0,-1,0,0,7.6200000000000045,5.079999999999984,-3.0,-38.6667,0.0,-0.6667,Closed Stance,Light,3,0,0.015079365079365248,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,False,-260.0,0
1,11,0,-12,-12,-8,-1,5.079999999999984,2.539999999999992,-2.0,1.5286,0.5286,1.0143,Open Stance,Heavy,15,14,0.013320013320013313,0.8666666666666667,0.5,1.0,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.2,0.14285714285714285,False,1800.0,0
0,1,-1,-1,-2,-2,0,15.240000000000009,10.159999999999997,-8.0,-3.6667,-0.6667,-2.1667,Open Stance,Women,6,1,0.02941176470588247,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,False,250.0,1
0,0,1,0,1,0,1,-12.699999999999989,-10.160000000000025,3.0,0.41,-0.3,0.92,Closed Stance,Light,1,5,-0.01601731601731582,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.2,False,305.0,0
0,0,2,2,-2,-1,-1,5.0800000000000125,0.0,0.0,5.5682,0.9318,3.6591,Closed Stance,Light,11,4,0.02941176470588247,0.2857142857142857,0.0,0.6363636363636364,0.75,0.09090909090909091,0.0,0.09090909090909091,0.0,False,420.0,1
1,13,0,-11,-9,-1,-5,2.539999999999992,-5.079999999999984,0.0,-17.8603,-0.5809,-2.2941,Closed Stance,Light,17,8,0.0454545454545453,0.4666666666666667,0.16666666666666666,0.8823529411764706,0.75,0.11764705882352941,0.125,0.29411764705882354,0.0,True,845.0,1
0,0,1,0,-1,0,0,0.0,10.159999999999997,3.0,-12.3333,0.0,-0.3333,Closed Stance,Light,3,0,-0.059742647058823595,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,False,-250.0,1
0,0,-1,2,0,-1,0,2.539999999999992,-5.0800000000000125,1.0,0.91,0.5,0.99,Open Stance,Medium,3,2,0.03826839826839834,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.0,0.0,False,292.0,0
0,0,1,0,0,0,0,-10.159999999999997,-7.6200000000000045,0.0,-41.0,-2.0,-1.0,Closed Stance,Light,1,0,-0.014285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,310.0,1
0,0,0,0,-1,-3,2,5.0800000000000125,17.78,-2.0,-36.9667,0.5,0.0,Closed Stance,Light,10,6,-0.06666666666666665,0.5,1.0,0.6,0.3333333333333333,0.3,0.0,0.0,0.3333333333333333,False,320.0,1
0,0,0,-1,-1,-1,0,7.6200000000000045,-2.539999999999992,-9.0,-2.64,0.0,0.0,Open Stance,Medium,4,0,0.053333333333333344,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,False,-646.0,1
0,0,0,0,0,0,0,7.6200000000000045,12.699999999999989,-8.0,-27.0,0.0,1.0,Closed Stance,Light,1,1,-0.02739726027397249,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,-340.0,1
0,2,0,-1,-2,-3,-2,2.539999999999992,7.6200000000000045,-3.0,-1.02,1.8,0.25,Open Stance,Light,26,7,-0.028733031674208265,0.42857142857142855,0.6666666666666666,0.8076923076923077,0.8571428571428571,0.23076923076923078,0.42857142857142855,0.11538461538461539,0.14285714285714285,True,280.0,1
0,0,-1,-3,0,-3,-2,2.5400000000000205,-2.539999999999992,2.0,9.2429,-0.4429,-0.3429,Open Stance,Light,14,5,0.02758215962441324,0.6363636363636364,0.5,0.7857142857142857,0.8,0.2857142857142857,0.2,0.21428571428571427,0.2,False,345.0,0
0,0,1,0,2,1,0,-5.0800000000000125,-7.6200000000000045,2.0,25.8333,0.0,1.5,Closed Stance,Light,2,3,0.01383399209486158,0.0,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,False,-310.0,0
0,0,0,0,0,1,-1,-2.5400000000000205,-2.539999999999992,-3.0,29.5,0.25,0.25,Closed Stance,Light,4,4,0.00021312872975265407,0.3333333333333333,0.3333333333333333,0.75,0.75,0.0,0.25,0.25,0.0,False,-345.0,1
0,3,0,1,1,-3,1,0.0,7.6200000000000045,-4.0,-34.1538,0.1667,-1.3077,Closed Stance,Heavy,13,6,-0.03433734939759048,0.7272727272727273,1.0,0.8461538461538461,1.0,0.6153846153846154,0.8333333333333334,0.0,0.16666666666666666,True,-320.0,0
0,0,-1,0,0,0,1,-7.619999999999976,-15.240000000000009,-3.0,-0.43,1.3,0.14,Open Stance,Women,5,3,0.045540796963947194,0.0,1.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,False,360.0,0
0,5,1,4,-3,-2,1,-2.539999999999992,-12.700000000000017,3.0,-29.925,1.35,-0.25,Open Stance,Light,8,5,0.05714285714285727,0.5714285714285714,0.75,0.875,0.8,0.25,0.0,0.25,0.6,False,1800.0,0
0,0,0,0,0,0,0,0.0,-2.539999999999992,1.0,1.51,0.0,-2.75,Open Stance,Light,1,1,0.01388329979879277,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,-290.0,1
0,0,0,-1,-1,0,0,2.5400000000000205,-7.6200000000000045,-6.0,-21.0,-1.0,-1.0,Closed Stance,Medium,1,0,0.051948051948052076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,490.0,0
1,0,2,-5,-1,1,-6,-2.539999999999992,-2.539999999999992,-2.0,2.34,-1.5,-1.12,Closed Stance,Heavy,13,10,-0.00017543859649127302,1.0,0.6,0.6153846153846154,0.5,0.15384615384615385,0.3,0.46153846153846156,0.0,False,-270.0,1
0,0,0,-1,-1,0,0,5.0800000000000125,2.539999999999992,-4.0,22.0,0.0,-2.75,Closed Stance,Light,4,1,0.014280125195618276,0.3333333333333333,1.0,0.75,1.0,0.25,1.0,0.0,0.0,False,-290.0,0
0,0,-1,7,3,-2,-5,-5.0800000000000125,-2.539999999999992,-5.0,1.16,-1.1,-0.12,Open Stance,Medium,17,7,-0.013508771929824692,1.0,0.2857142857142857,0.5294117647058824,1.0,0.17647058823529413,0.14285714285714285,0.35294117647058826,0.14285714285714285,False,-910.0,1
0,0,0,0,-1,0,0,2.5400000000000205,7.6200000000000045,-5.0,-25.4,1.0,-0.2,Open Stance,Medium,5,1,-0.02588503996954694,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,False,-370.0,1
0,0,0,0,-1,-1,-1,-15.240000000000009,-7.6200000000000045,4.0,0.3,-1.2,1.83,Open Stance,Light,7,2,-0.04166666666666674,0.5,0.0,0.5714285714285714,0.5,0.14285714285714285,0.0,0.14285714285714285,0.0,False,290.0,0
0,0,0,0,0,-1,0,2.539999999999992,5.0800000000000125,4.0,40.0,0.0,-2.0,Closed Stance,Women,1,1,-0.013676260461318757,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,False,-240.0,0
1,2,0,0,-1,2,-1,10.159999999999997,12.699999999999989,-3.0,-0.37,-0.3,1.47,Closed Stance,Women,14,6,-0.01388888888888884,0.2222222222222222,0.6,0.6428571428571429,0.8333333333333334,0.0,0.3333333333333333,0.14285714285714285,0.16666666666666666,False,250.0,0
1,0,-2,0,2,3,-1,-10.159999999999997,-15.240000000000009,5.0,8.303,-0.1667,0.5152,Open Stance,Light,6,22,0.025507246376811676,1.0,0.45454545454545453,0.5,0.5,0.3333333333333333,0.22727272727272727,0.16666666666666666,0.0,False,270.0,0
0,3,0,-6,-6,1,3,-5.079999999999984,-12.699999999999989,1.0,-1.35,0.6,-1.17,Open Stance,Medium,12,15,0.03854707190511486,0.25,0.5833333333333334,1.0,0.8,0.16666666666666666,0.2,0.08333333333333333,0.26666666666666666,True,506.0,0
0,0,0,0,1,0,-5,-5.0800000000000125,0.0,-2.0,-0.85,-1.6,-3.33,Open Stance,Medium,10,14,-0.025974025974026094,1.0,0.1111111111111111,0.6,0.6428571428571429,0.1,0.07142857142857142,0.5,0.0,False,-240.0,1
1,1,-1,0,-1,-4,0,10.159999999999997,20.319999999999993,-3.0,-5.1235,-0.0588,-0.8824,Closed Stance,Heavy,17,10,-0.04999999999999993,0.875,1.0,0.47058823529411764,0.3,0.4117647058823529,0.3,0.0,0.0,False,755.0,0
0,0,0,0,-2,-3,1,0.0,7.6200000000000045,-8.0,-28.6111,1.0,0.1667,Open Stance,Medium,9,2,-0.03893294881038212,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.5,False,310.0,1
0,0,0,1,0,-1,-2,-7.619999999999976,-10.159999999999997,-1.0,-1.42,-0.1,-0.27,Open Stance,Light,10,7,0.013513513513513598,0.8,0.3333333333333333,0.5,0.42857142857142855,0.2,0.14285714285714285,0.2,0.0,False,555.0,0
0,5,0,-4,-4,-1,2,-12.699999999999989,-7.6200000000000045,-4.0,-51.9714,0.5,1.4143,Closed Stance,Women,7,10,-0.03151364764267983,0.2857142857142857,0.42857142857142855,1.0,0.7,0.2857142857142857,0.1,0.0,0.2,True,355.0,0
0,0,0,-1,-1,1,0,-2.5400000000000205,-7.6200000000000045,0.0,-63.0,0.0,0.0,Open Stance,Medium,3,1,0.02499999999999991,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,False,-610.0,1
0,0,0,0,-1,1,-2,0.0,5.0800000000000125,-2.0,1.08,-0.9,-5.29,Closed Stance,Medium,3,2,-0.02630136986301379,1.0,1.0,0.6666666666666666,0.5,0.0,0.5,0.6666666666666666,0.0,False,385.0,0
0,0,-1,0,0,0,0,2.5400000000000205,-5.079999999999984,1.0,0.03,0.0,1.0,Closed Stance,Light,2,1,0.04166666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-410.0,1
0,0,1,0,1,0,0,2.5400000000000205,-7.619999999999976,4.0,-0.34,0.0,-0.42,Open Stance,Women,0,3,0.06060606060606055,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,False,325.0,1
0,0,0,0,-1,-1,-1,12.699999999999989,0.0,-3.0,29.5,-0.5,1.25,Closed Stance,Heavy,4,2,0.06849315068493145,1.0,0.0,0.5,0.5,0.25,0.0,0.25,0.0,False,430.0,0
0,0,0,0,-1,0,0,-5.0800000000000125,-5.0800000000000125,-6.0,-43.5,-1.0,0.0,Open Stance,Heavy,2,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,300.0,1
0,0,-1,0,0,0,0,0.0,-2.5800000000000125,0.0,45.0,2.0,1.0,Open Stance,Light,0,1,0.013535412416205261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,290.0,1
0,1,-1,-3,-4,-7,0,0.0,-7.6200000000000045,-2.0,-30.0,-0.3571,-0.5,Closed Stance,Medium,14,1,0.04055555555555557,0.6363636363636364,0.0,0.7857142857142857,0.0,0.5,0.0,0.0,0.0,True,369.0,0
0,0,1,0,1,1,0,-5.0800000000000125,0.0,-1.0,-7.82,0.6,1.11,Closed Stance,Light,0,3,-0.027397260273972712,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,False,270.0,0
0,0,0,0,0,0,-2,-10.159999999999997,-10.159999999999997,2.0,16.0,-0.6667,0.8333,Closed Stance,Heavy,6,3,0.0,1.0,0.5,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,False,-300.0,1
0,0,-1,-1,-4,-4,1,-2.539999999999992,-2.5400000000000205,6.0,-24.6,0.3,2.4,Closed Stance,Light,10,5,-0.0004140786749480263,0.5714285714285714,0.3333333333333333,0.7,0.6,0.4,0.0,0.0,0.2,False,600.0,0
0,0,0,-1,0,-2,0,0.0,-2.539999999999992,-2.0,-1.95,0.1,3.03,Closed Stance,Heavy,2,9,0.012631578947368327,1.0,0.0,1.0,0.5555555555555556,1.0,0.0,0.0,0.0,False,410.0,1
0,0,1,-1,1,2,0,-2.5400000000000205,-12.699999999999989,3.0,-1.26,0.0,0.92,Closed Stance,Medium,1,8,0.049777625726992625,1.0,0.75,1.0,0.5,1.0,0.375,0.0,0.0,False,855.0,0
5,1,2,4,4,5,2,-2.539999999999992,-7.619999999999976,1.0,-6.8,0.3333,0.1333,Closed Stance,Heavy,5,15,0.02402597402597395,1.0,0.8181818181818182,0.4,0.7333333333333333,0.4,0.4666666666666667,0.0,0.13333333333333333,True,810.0,1
0,0,0,-1,-2,-3,0,-2.539999999999992,-2.539999999999992,-7.0,-36.0,0.0,-0.1667,Open Stance,Medium,6,0,-0.00019025875190259445,0.75,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,False,270.0,0
0,0,0,0,1,6,0,15.23999999999998,25.400000000000006,-1.0,14.1333,-0.1333,0.6,Closed Stance,Heavy,3,15,-0.04539295392953946,0.5,0.7,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.0,0.0,False,-535.0,0
0,0,1,-2,0,3,0,2.539999999999992,-2.539999999999992,0.0,3.36,-0.2,-4.11,Closed Stance,Heavy,2,14,0.02499188575137934,0.0,0.75,1.0,0.2857142857142857,0.0,0.21428571428571427,0.0,0.0,False,750.0,0
0,0,0,-1,-1,0,-1,2.539999999999992,2.539999999999992,0.0,13.75,-0.5,-0.25,Open Stance,Medium,4,2,0.0007207207207207134,0.6666666666666666,0.5,0.75,1.0,0.0,0.0,0.5,0.5,False,-230.0,1
0,0,0,0,0,0,1,-5.0800000000000125,-2.539999999999992,8.0,-8.5,0.25,1.25,Open Stance,Heavy,1,4,-0.013693693693693776,1.0,1.0,1.0,0.5,1.0,0.25,0.0,0.25,False,510.0,0
0,1,-1,0,-3,-1,-2,-7.6200000000000045,-17.78,-9.0,2.93,-0.2,0.9,Closed Stance,Light,10,10,0.05470588235294116,0.5714285714285714,0.16666666666666666,0.7,0.6,0.2,0.1,0.2,0.0,False,-505.0,1
0,0,0,-1,-1,0,-1,0.0,-2.539999999999992,0.0,-0.3333,-0.3333,0.0,Closed Stance,Light,3,1,0.014084507042253502,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,False,-330.0,0
0,0,-1,3,-1,0,0,-12.699999999999989,-12.699999999999989,-1.0,-0.78,0.0,0.26,Open Stance,Heavy,11,3,-0.0009266123054114672,0.42857142857142855,1.0,0.6363636363636364,1.0,0.2727272727272727,1.0,0.0,0.0,False,298.0,1
0,0,0,0,-1,-1,0,-7.619999999999976,-20.319999999999993,-4.0,-0.42,0.5,0.52,Closed Stance,Medium,4,1,0.07144278606965193,0.6666666666666666,1.0,0.75,1.0,0.5,1.0,0.0,0.0,False,360.0,0
0,0,1,0,-1,-1,0,2.539999999999992,15.240000000000009,-1.0,1.0,0.0,0.0,Open Stance,Heavy,3,1,-0.0600128369704751,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,False,0.0,1
0,0,1,0,0,0,0,-10.159999999999997,-7.6200000000000045,-7.0,-28.5,2.0,1.0,Closed Stance,Women,2,1,-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-300.0,0
0,0,3,0,-6,-5,-2,2.5400000000000205,-5.079999999999984,-7.0,2.2,-0.5,1.7,Closed Stance,Light,20,1,0.0407100135056917,0.7,0.0,0.5,0.0,0.25,0.0,0.1,0.0,False,510.0,1
0,2,1,0,-3,-2,0,7.619999999999976,2.5400000000000205,-4.0,-44.25,0.0,-0.75,Open Stance,Light,4,0,0.03052917232021679,0.6666666666666666,0.0,0.75,0.0,0.5,0.0,0.0,0.0,False,755.0,0
0,0,1,0,0,0,0,10.159999999999997,-2.5400000000000205,3.0,-87.0,0.0,0.0,Closed Stance,Women,1,0,0.07530529172320222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,510.0,0
0,0,0,0,0,0,0,-5.0800000000000125,-7.6200000000000045,-4.0,0.0,0.0,0.0,Open Stance,Light,0,0,0.012220381110190415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-302.0,1
0,0,0,0,0,0,-1,2.539999999999992,-7.6200000000000045,7.0,12.8333,-2.3,0.6333,Open Stance,Medium,5,6,0.053333333333333344,0.6666666666666666,0.3333333333333333,0.6,0.5,0.0,0.0,0.4,0.16666666666666666,False,0.0,0
0,1,0,1,-2,-5,5,-5.079999999999984,0.0,3.0,-12.2167,0.8,0.8583,Closed Stance,Heavy,15,8,-0.025000000000000022,0.6666666666666666,1.0,0.6,0.75,0.4,0.125,0.0,0.625,True,450.0,0
0,0,-1,1,0,0,0,-10.159999999999997,-2.539999999999992,-6.0,-2.53,0.5,2.08,Open Stance,Light,4,1,-0.041856925418569335,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,False,-290.0,0
0,0,0,0,-1,1,-2,7.6200000000000045,1.6599999999999966,-6.0,-39.8333,-1.1667,0.0,Closed Stance,Light,6,1,0.03313264200588151,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,False,300.0,0
0,0,0,-2,-2,0,0,0.0,-7.619999999999976,-4.0,-2.52,0.0,0.0,Closed Stance,Light,3,0,0.039921722113502756,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,False,790.0,0
0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,Closed Stance,Women,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-355.0,0
0,0,0,0,0,0,0,0.0,-5.0800000000000125,11.0,-12.0,-2.0,-1.0,Open Stance,Medium,1,1,0.028577260665441973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,480.0,1
0,0,-1,0,-2,-2,0,-20.319999999999993,-22.860000000000014,6.0,-3.44,0.0,0.0,Closed Stance,Heavy,5,1,0.009259259259259411,1.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,False,470.0,0
0,0,0,0,-2,-2,-2,2.539999999999992,0.0,-3.0,-1.15,-1.3,0.9,Closed Stance,Light,8,2,0.01492537313432829,0.6666666666666666,0.0,0.75,0.5,0.25,0.0,0.25,0.0,False,375.0,1
0,0,1,0,0,0,0,10.160000000000025,12.699999999999989,-5.0,-30.0,0.0,-3.0,Open Stance,Light,1,0,-0.012852404643449167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-220.0,0
0,6,-2,5,2,-2,-1,-5.0800000000000125,-5.0800000000000125,1.0,-1.27,0.1,-0.2,Closed Stance,Light,16,5,-0.0012605042016806678,0.6666666666666666,0.6,0.5625,1.0,0.1875,0.2,0.1875,0.4,True,330.0,0
0,0,-1,0,-2,-1,0,-7.6200000000000045,-2.5400000000000205,-8.0,-1.12,0.0,4.24,Open Stance,Women,8,1,-0.03007688828584354,0.3333333333333333,0.0,0.375,0.0,0.125,0.0,0.0,0.0,False,-465.0,1
1,1,0,0,-2,-1,1,-5.079999999999984,0.0,2.0,31.0,0.0,0.2222,Closed Stance,Medium,9,9,-0.027027027027026973,0.4,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,False,440.0,0
0,0,1,0,0,0,0,7.6200000000000045,-2.539999999999992,-5.0,-33.0,0.0,1.0,Closed Stance,Light,2,1,0.05797101449275366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-450.0,1
0,0,-2,-3,-2,-2,1,-5.079999999999984,-7.619999999999976,6.0,-16.75,0.5,-0.5,Closed Stance,Light,3,4,0.015151515151515138,0.6666666666666666,1.0,1.0,0.25,0.6666666666666666,0.0,0.0,0.25,False,975.0,0
0,1,1,1,-2,-1,1,2.539999999999992,7.6200000000000045,3.0,-30.3333,0.5,0.3333,Closed Stance,Light,6,4,-0.02717391304347838,0.25,0.5,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0,0.25,False,620.0,0
0,0,0,-1,-1,0,-1,-5.0800000000000125,-2.539999999999992,-1.0,24.6667,-2.6667,0.3333,Closed Stance,Light,3,1,-0.014280125195618276,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,False,440.0,0
0,0,0,0,-3,-4,0,-10.159999999999997,-12.700000000000017,-1.0,-0.32,0.0,-0.73,Open Stance,Heavy,16,6,0.011064278187565946,0.4,0.0,0.625,0.5,0.25,0.0,0.0,0.0,False,270.0,0
0,1,0,-2,-2,-3,4,0.0,10.159999999999997,3.0,-1.15,0.8,-0.37,Open Stance,Light,7,14,-0.05633802816901401,0.5714285714285714,0.45454545454545453,1.0,0.7857142857142857,0.5714285714285714,0.07142857142857142,0.0,0.2857142857142857,True,224.0,1
0,0,0,0,3,0,0,-2.539999999999992,-10.159999999999997,10.0,0.02,0.0,0.87,Closed Stance,Medium,4,7,0.04131274131274132,1.0,0.4,0.5,0.7142857142857143,0.5,0.2857142857142857,0.0,0.0,False,-10.0,1
